$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,<$bug
-0.17306,2.48786,-0.1525,-0.2297,-0.48228,-0.18058,-0.21921,-0.1321,-0.25363,-0.29099,-0.50795,-1.4728,-0.50937,1.10283,-0.54417,0.29755,1.15281,-0.22208,-0.2662,-0.28934,0
-0.6744,-0.37351,-0.1525,0.3021,-0.67672,-0.24635,0.32349,-0.1321,-0.57534,1.59499,-0.58813,-1.4728,-0.50937,1.03685,0.41827,-0.76819,-0.56316,-0.15564,-0.58505,-1.17205,0
-0.84151,-1.08886,-0.1525,-0.03977,-0.92671,-0.25492,0.0909,-0.66314,-0.78982,1.59499,-0.67802,-1.4728,-0.50937,-1.27995,2.02234,-0.76819,-0.56316,-0.30729,-0.58505,-0.41543,0
-0.17306,-1.08886,-0.1525,-0.30567,-0.62116,-0.19773,-0.18045,-0.66314,-0.03915,-0.32467,-0.54926,0.81112,1.59497,-1.27995,-0.38376,-0.76819,-0.56316,-0.24807,-0.58505,-0.6676,0
0.66251,1.05717,-0.1525,-0.15373,0.1566,0.11396,-0.21921,0.22192,0.81875,-0.12421,-0.0682,-0.33084,-0.50937,0.54541,-0.35844,1.36329,0.72382,-0.15747,0.21206,-0.05703,0
-0.0895,1.05717,0.26442,0.07419,-0.23228,-0.25492,0.05214,0.22192,0.06809,-1.45851,-0.4132,0.81112,0.19207,0.71653,-0.82649,0.29755,-0.13417,-0.17861,-0.2662,0.2655,0
-0.6744,-0.37351,-0.1525,-0.34366,-0.8156,-0.25492,-0.18045,-0.84015,-0.57534,-1.63812,-0.59785,0.81112,0.19207,0.77357,0.09746,0.29755,0.29483,-0.17731,-0.58505,-0.79368,0
0.74607,-1.08886,-0.1525,-0.15373,1.23991,0.13398,-0.02539,-0.1321,0.17532,-0.18725,1.34824,0.81112,0.19207,-1.27995,-1.08153,-0.76819,-0.56316,0.21004,0.84975,0.66271,0
-0.42373,-1.08886,-0.1525,-0.11574,-0.78783,-0.21203,0.05214,-0.84015,-0.25363,1.59499,-0.66587,-1.4728,-0.50937,-1.27995,-0.11642,-0.76819,-0.56316,-0.30729,-0.58505,-0.41543,0
-0.6744,1.05717,-0.1525,-0.2297,-0.64894,-0.25206,-0.18045,-0.30912,-0.78982,-0.82985,-0.58084,0.81112,0.19207,1.1582,1.0599,0.29755,0.29483,-0.14698,-0.2662,-0.41543,1
-0.50728,-0.37351,-0.1525,-0.15373,-0.56561,-0.23777,-0.21921,0.22192,-0.4681,-0.62778,-0.51038,0.81112,-0.50937,0.45765,1.25238,-0.76819,-0.56316,-0.14351,-0.10678,0.03853,0
-0.84151,-1.08886,-0.1525,-0.38164,-0.92671,-0.25492,-0.21921,-0.84015,-0.78982,1.59499,-0.67802,-1.4728,-0.50937,-1.27995,2.02234,-0.76819,-0.56316,-0.30729,-0.58505,-0.41543,0
-0.00594,-0.37351,-0.1525,-0.15373,-0.23228,-0.25492,-0.02539,-0.66314,0.28256,-0.70052,-0.2407,0.81112,-0.50937,0.0488,-0.25252,-0.76819,-0.56316,-0.11231,-0.58505,-0.72491,0
-0.6744,1.05717,-0.1525,-0.2297,-0.53783,-0.24635,-0.21921,-0.1321,-0.68258,1.59499,-0.55654,-1.4728,-0.50937,1.17594,0.73908,0.29755,-0.13417,-0.09932,-0.42563,-0.41543,0
-0.6744,-0.37351,-0.1525,-0.2297,-0.76005,-0.25206,-0.18045,-0.30912,-0.57534,-0.82985,-0.60999,0.81112,-0.50937,0.77357,0.73908,-0.76819,-0.56316,-0.19897,-0.58505,-0.79368,0
0.41184,0.34183,-0.1525,0.15016,0.85103,-0.0376,-0.21921,1.638,0.49704,-0.15089,0.49303,0.81112,-0.50937,0.54093,-0.62972,-0.76819,-0.56316,0.05991,0.69033,0.22294,1
-0.59084,1.05717,1.51517,0.0362,-0.8156,-0.25492,0.0909,-0.30912,-0.57534,-1.09927,-0.63672,0.81112,0.19207,1.03177,-0.14315,-0.76819,-0.56316,-0.26504,-0.58505,-0.69915,0
0.32828,-1.08886,-0.1525,-0.00178,0.85103,-0.04046,-0.21921,0.92996,0.28256,-0.51643,0.39585,0.81112,-0.50937,-1.27995,-0.69083,-0.76819,-0.56316,0.05753,0.05264,0.2655,0
-0.00594,0.34183,-0.1525,-0.30567,-0.28784,-0.20631,-0.21921,-0.48613,0.17532,-0.55272,0.07028,0.81112,-0.50937,0.6959,0.27244,-0.76819,-0.56316,0.03657,1.00918,0.6163,0
-0.75795,0.34183,-0.1525,-0.38164,-0.87116,-0.25206,-0.18045,-1.01716,-0.68258,1.59499,-0.66345,-1.4728,-0.50937,1.09782,1.0599,0.29755,-0.13417,-0.27479,-0.58505,-0.98287,0
0.32828,0.34183,-0.1525,-0.07776,0.18437,-0.25492,-0.21921,0.57594,0.71151,-0.54118,-0.18482,0.81112,0.19207,0.54093,-0.96123,0.29755,0.29483,-0.14698,-0.42563,0.18981,0
0.24473,1.05717,0.47288,-0.00178,-0.14895,-0.01186,-0.10292,0.39893,0.28256,-0.7055,-0.41806,0.81112,0.19207,0.62569,-0.59,-0.76819,-0.56316,-0.22187,-0.10678,-0.09119,0
1.33096,0.34183,-0.1525,-0.11574,1.851,0.19403,-0.02539,-0.48613,0.71151,-0.30481,2.44397,0.55735,0.19207,-0.54175,-1.11999,0.29755,2.43979,0.28581,-0.10678,-0.28934,1
-0.50728,1.05717,-0.1525,-0.11574,-0.31562,-0.24349,-0.06416,0.39893,-0.36087,-0.42571,-0.07549,0.81112,-0.50937,1.04738,1.25238,1.36329,0.29483,0.31922,-0.58505,-0.6424,0
-0.6744,-1.08886,-0.1525,-0.34366,-0.87116,-0.24635,-0.14169,-1.01716,-0.57534,0.78671,-0.67073,-1.4728,-0.50937,-1.27995,0.73908,-0.76819,-0.56316,-0.30729,-0.58505,-0.41543,0
-0.59084,1.77252,-0.1525,-0.2297,-0.42672,-0.23777,-0.21921,-0.1321,-0.4681,1.59499,-0.54197,-1.4728,-0.50937,1.17594,0.57868,1.36329,1.15281,-0.13506,-0.42563,-0.41543,0
-0.42373,-1.08886,-0.1525,-0.34366,-0.64894,-0.24635,-0.18045,-0.84015,-0.4681,-0.66819,-0.55169,0.81112,-0.50937,-1.27995,0.73908,-0.76819,-0.56316,-0.2098,-0.58505,-0.60461,0
3.67055,0.34183,1.51517,0.34009,1.98989,3.49969,0.0909,1.10697,0.06809,-0.0918,2.07225,0.81112,0.89352,-0.25946,-1.07497,-0.76819,-0.56316,-0.05867,0.84975,0.55433,0
-0.6744,-0.37351,-0.1525,-0.26769,-0.42672,-0.24635,-0.21921,-0.30912,-0.68258,1.59499,-0.35003,-1.4728,-0.50937,0.72794,0.73908,-0.76819,-0.56316,0.26896,-0.42563,-0.41543,0
-0.25661,-1.08886,-0.1525,-0.26769,-0.34339,-0.25492,-0.21921,-0.30912,-0.25363,-0.94531,-0.26986,0.81112,-0.50937,-1.27995,0.57868,-0.76819,-0.56316,-0.04895,0.37149,0.29387,0
-0.00594,-0.37351,-0.1525,-0.38164,-0.31562,-0.1434,-0.18045,-1.01716,0.17532,-0.85679,-0.35003,0.81112,-0.50937,-0.1391,-0.48584,0.29755,-0.13417,-0.16667,-0.58505,-0.93123,0
-0.0895,-1.08886,-0.1525,-0.03977,-0.14895,-0.13196,0.05214,-0.48613,-0.03915,-0.29099,-0.45936,-0.33084,0.19207,-1.27995,-1.05747,-0.76819,-0.56316,-0.2046,-0.2662,-0.18845,0
-0.84151,0.34183,-0.1525,-0.38164,-0.89894,-0.25492,-0.21921,-0.84015,-0.78982,1.59499,-0.67073,-1.4728,-0.50937,1.22991,2.02234,-0.76819,-0.56316,-0.26829,-0.74447,-1.55031,0
-0.6744,-0.37351,0.05596,0.0362,-0.34339,-0.24635,-0.14169,0.75295,-0.68258,0.78671,-0.50552,-1.4728,-0.50937,0.89527,2.02234,-0.76819,-0.56316,-0.01266,-0.58505,-0.79368,0
-0.17306,-1.08886,-0.1525,0.79592,0.04549,-0.15198,1.02125,-1.01716,-0.14639,0.14682,0.00226,0.43047,-0.50937,-1.27995,-0.86498,-0.76819,-0.56316,0.07688,1.00918,1.85434,0
-0.34017,-1.08886,-0.1525,0.49203,-0.73227,-0.24635,0.71113,-1.01716,-0.14639,-0.56042,-0.57598,0.81112,-0.50937,-1.27995,0.9224,-0.76819,-0.56316,-0.24601,-0.58505,-0.5776,0
-0.17306,-1.08886,0.05596,-0.26769,-0.42672,-0.16914,-0.18045,-0.48613,-0.14639,-0.82985,-0.36461,0.81112,-0.50937,-1.27995,0.73908,-0.76819,-0.56316,-0.13398,-0.10678,-0.16326,0
4.339,-1.08886,0.26442,1.89752,3.04542,4.32897,1.75777,0.75295,2.42732,-0.22479,4.91485,0.81112,0.89352,-1.27995,-1.00469,-0.76819,-0.56316,0.14785,4.83532,2.12456,1
-0.42373,0.34183,0.26442,0.34009,-0.59339,-0.23491,0.43978,-0.48613,-0.57534,-0.9915,-0.5444,0.81112,0.19207,0.56062,-0.1592,0.29755,1.15281,-0.2033,-0.58505,-0.79368,0
-0.75795,-1.08886,-0.1525,-0.19171,-0.89894,-0.25206,0.01337,-1.01716,-0.68258,1.59499,-0.67559,-1.4728,-0.50937,-1.27995,0.73908,-0.76819,-0.56316,-0.30729,-0.58505,-0.41543,0
0.91318,0.34183,-0.1525,-0.2297,0.35104,0.19975,-0.21921,-0.1321,1.14047,-0.17553,0.20634,0.81112,0.19207,0.34926,-0.43418,1.36329,0.29483,-0.11468,0.69033,-0.00278,0
0.4954,1.77252,-0.1525,-0.07776,-0.01007,0.08251,-0.14169,0.22192,0.92599,-0.06198,-0.3476,-0.33084,0.19207,0.99369,-0.78572,2.42902,1.58181,-0.22318,-0.42563,-0.3487,1
0.07761,0.34183,-0.1525,0.15016,1.79545,-0.20345,-0.18045,1.46099,-0.03915,-0.30213,1.27292,0.81112,0.19207,0.65474,-0.75805,1.36329,0.29483,0.53867,2.12513,3.93492,1
-0.0895,-0.37351,-0.1525,-0.30567,-0.12118,-0.17772,-0.18045,-0.66314,-0.36087,-0.40646,-0.08521,0.81112,0.19207,-0.38357,-0.73666,0.29755,-0.13417,-0.01093,-0.42563,-0.41543,0
-0.75795,0.34183,-0.1525,-0.07776,-0.39895,-0.25206,-0.14169,0.22192,-0.78982,1.59499,-0.36947,-1.4728,-0.50937,1.19774,0.57868,0.29755,0.72382,0.51159,0.69033,3.55667,1
2.66787,0.34183,0.05596,0.53002,2.37877,1.03474,0.12967,1.81501,2.32008,-0.19393,1.55475,0.81112,2.99786,-0.07391,-1.26218,-0.76819,-0.56316,-0.04914,1.64687,0.16518,1
0.91318,-0.37351,5.68432,0.98585,0.2677,0.26838,0.98248,0.04491,-0.14639,-0.79136,-0.02204,0.81112,0.19207,-0.52699,-1.06185,0.29755,0.29483,-0.16135,-0.2662,-0.05431,0
1.91586,1.77252,0.26442,0.15016,0.90658,0.58865,-0.06416,0.92996,2.21284,-0.27541,0.74328,0.39586,0.19207,0.59216,-1.16064,2.42902,5.87174,-0.10046,0.05264,0.48578,1
-0.75795,0.34183,-0.1525,-0.30567,-0.84338,-0.25206,-0.18045,-0.66314,-0.78982,1.59499,-0.63429,-1.4728,-0.50937,1.07305,2.02234,1.36329,0.29483,-0.2033,-0.58505,-0.98287,0
-0.6744,-1.08886,-0.1525,-0.30567,-0.78783,-0.24635,-0.18045,-0.66314,-0.68258,1.59499,-0.64158,-1.4728,-0.50937,-1.27995,-0.54417,-0.76819,-0.56316,-0.25096,-0.58505,-0.79368,0
-0.59084,0.34183,-0.1525,-0.30567,-0.51006,-0.24921,-0.21921,-0.48613,-0.4681,-0.56042,-0.49581,0.81112,-0.50937,1.04167,0.09746,0.29755,-0.13417,-0.07982,-0.2662,-0.13171,0
-0.00594,0.34183,-0.1525,-0.11574,-0.23228,-0.25492,-0.21921,0.39893,0.28256,-1.63812,-0.49581,0.81112,0.19207,0.6959,-0.71916,1.36329,0.29483,-0.23166,-0.58505,-0.51859,0
-0.59084,-1.08886,-0.1525,-0.15373,-0.39895,-0.24349,-0.06416,-0.48613,-0.68258,-0.20119,-0.22612,-0.71149,-0.50937,-1.27995,0.09746,-0.76819,-0.56316,0.27763,0.69033,2.42178,1
3.75411,-0.37351,0.26442,1.51766,3.73985,3.17656,1.21507,1.81501,2.85627,-0.26589,3.79481,0.52563,0.89352,-0.25181,-1.22746,0.29755,1.58181,0.10355,1.48744,0.94235,1
-0.50728,1.77252,-0.1525,-0.11574,-0.51006,-0.25492,-0.02539,-0.48613,-0.57534,-0.69513,-0.42535,0.81112,0.19207,1.05879,0.41827,0.29755,-0.13417,-0.05512,0.69033,0.94643,0
-0.50728,-1.08886,-0.1525,-0.30567,0.18437,-0.22633,-0.18045,-0.66314,-0.4681,1.59499,-0.09493,-1.4728,-0.50937,-1.27995,-0.44151,-0.76819,-0.56316,0.30622,0.37149,3.2162,0
-0.34017,-1.08886,-0.1525,-0.30567,-0.23228,-0.25492,-0.18045,-0.66314,-0.14639,-0.82985,-0.15081,0.81112,-0.50937,-1.27995,0.00579,-0.76819,-0.56316,0.07709,0.05264,1.04369,0
0.4954,1.77252,-0.1525,-0.19171,0.01771,0.11682,-0.21921,0.04491,0.3898,-0.036,-0.17753,0.81112,-0.50937,0.90343,-0.46869,1.36329,0.72382,-0.16737,-0.2662,-0.21512,1
-0.59084,-1.08886,-0.1525,-0.19171,-0.03784,-0.25492,-0.18045,-0.1321,-0.68258,-1.09927,-0.29901,0.81112,0.19207,-1.27995,0.22578,-0.76819,-0.56316,0.18014,-0.42563,-0.69915,0
-0.50728,0.34183,-0.1525,-0.19171,-0.23228,-0.25492,-0.21921,0.04491,-0.4681,-1.03192,-0.33788,0.81112,-0.50937,0.98505,-0.03087,-0.76819,-0.56316,0.04106,-0.58505,-0.6424,0
-0.17306,1.05717,-0.1525,-0.00178,0.54548,-0.22633,-0.18045,0.92996,-0.14639,-0.33911,0.15775,0.81112,-0.50937,0.90606,-0.61546,0.29755,-0.13417,0.16787,-0.58505,-0.54151,1
-0.6744,-0.37351,-0.1525,-0.38164,-0.67672,-0.25492,-0.21921,-0.84015,-0.78982,-1.63812,-0.51767,0.81112,0.19207,0.51281,0.73908,0.29755,-0.13417,-0.04299,-0.58505,-0.79368,0
-0.42373,-1.08886,-0.1525,-0.30567,-0.67672,-0.25492,-0.21921,-0.48613,-0.25363,-0.9915,-0.55411,0.81112,0.19207,-1.27995,-0.38376,-0.76819,-0.56316,-0.21197,-0.42563,-0.41543,0
-0.59084,1.77252,-0.1525,-0.15373,-0.53783,-0.25492,0.01337,-0.66314,-0.4681,-1.09927,-0.49338,0.81112,-0.50937,1.11407,-0.14315,0.29755,-0.13417,-0.07332,0.05264,0.71946,0
-0.59084,-1.08886,-0.1525,-0.34366,-0.78783,-0.25492,-0.21921,-0.66314,-0.4681,-1.09927,-0.63429,0.81112,-0.50937,-1.27995,0.57868,-0.76819,-0.56316,-0.26179,-0.58505,-0.69915,0
-0.17306,-1.08886,0.05596,-0.26769,-0.06562,-0.1577,-0.18045,-0.48613,-0.89706,-0.1226,-0.32816,0.81112,0.19207,-1.27995,0.02616,-0.76819,-0.56316,-0.11376,-0.58505,-0.54151,0
-0.25661,1.77252,-0.1525,-0.00178,-0.0934,-0.25492,0.01337,-0.1321,-0.03915,-0.51643,0.11888,-0.1677,0.19207,0.83949,-0.86498,0.29755,1.15281,0.20289,2.28456,3.69853,0
0.32828,1.05717,-0.1525,0.11217,1.35101,-0.12052,-0.21921,1.46099,-0.03915,-0.31024,0.69468,0.81112,0.19207,0.87136,-0.88463,1.36329,0.29483,0.16324,-0.10678,-0.18845,0
-0.84151,-1.08886,-0.1525,-0.30567,-0.92671,-0.25492,-0.10292,-0.84015,-0.78982,1.59499,-0.67802,-1.4728,-0.50937,-1.27995,2.02234,-0.76819,-0.56316,-0.30729,-0.58505,-0.41543,0
0.4954,-1.08886,-0.1525,-0.11574,0.90658,0.00244,0.05214,-0.84015,0.49704,-0.50148,1.45271,0.81112,0.19207,-1.27995,-0.69656,-0.76819,-0.56316,0.34491,1.00918,1.32026,0
1.08029,1.05717,0.26442,-0.15373,0.43437,0.51716,-0.14169,-0.1321,1.2477,-0.93527,-0.07306,0.81112,0.19207,0.49369,-1.20362,1.36329,5.87174,-0.18543,0.05264,0.01015,0
-0.59084,-1.08886,-0.1525,-0.11574,-0.39895,-0.25492,-0.06416,-0.30912,-0.4681,-0.3808,-0.42292,0.81112,0.19207,-1.27995,0.57868,-0.76819,-0.56316,0.01442,0.05264,0.43574,0
1.33096,-0.37351,-0.1525,-0.00178,0.5177,0.39992,0.0909,-0.48613,1.56942,-0.34133,0.30352,0.81112,-0.50937,-0.02502,-1.29598,0.29755,-0.13417,-0.12868,0.21206,0.17301,1
-0.0895,0.34183,-0.1525,-0.11574,-0.06562,-0.21203,-0.14169,0.04491,0.17532,-0.56042,-0.27714,0.81112,0.19207,0.65071,-0.6725,0.29755,-0.13417,-0.10842,-0.2662,0.03853,0
-0.84151,-1.08886,-0.1525,-0.26769,-0.92671,-0.25492,-0.10292,-0.84015,-0.78982,1.59499,-0.67802,-1.4728,-0.50937,-1.27995,2.02234,-0.76819,-0.56316,-0.30729,-0.58505,-0.41543,0
-0.0895,1.05717,-0.1525,0.15016,0.04549,-0.24635,0.01337,0.57594,0.17532,-0.69513,-0.07549,0.81112,0.89352,0.71653,-0.80082,0.29755,0.72382,-0.00183,0.37149,1.17341,0
-0.00594,1.05717,0.47288,0.0362,0.18437,-0.20059,-0.10292,0.57594,0.06809,-0.31794,-0.09736,0.04982,-0.50937,0.75635,-0.70749,-0.76819,-0.56316,-0.04378,-0.10678,-0.10594,0
0.07761,-1.08886,-0.1525,-0.30567,-0.34339,-0.1291,-0.18045,-0.66314,-0.36087,-0.33648,-0.30144,0.81112,0.19207,-1.27995,-0.81915,-0.76819,-0.56316,-0.15889,-0.10678,-0.13171,0
0.07761,0.34183,-0.1525,0.11217,0.65659,-0.25492,-0.21921,1.46099,0.28256,-0.65839,0.05571,0.81112,0.19207,0.65474,-0.95665,1.36329,0.72382,0.00467,-0.2662,-0.13171,1
-0.75795,0.34183,-0.1525,-0.30567,-0.73227,-0.25206,-0.18045,-0.48613,-0.68258,1.59499,-0.60028,-1.4728,-0.50937,1.15386,2.02234,-0.76819,-0.56316,-0.10582,-0.58505,-0.98287,0
0.32828,0.34183,-0.1525,-0.03977,1.18435,-0.13768,-0.21921,0.75295,0.3898,-0.36797,1.08099,0.81112,1.59497,0.57735,-0.86498,0.29755,-0.13417,0.30102,-0.42563,-0.11275,1
-0.34017,0.34183,-0.1525,-0.26769,0.10104,-0.25492,-0.21921,-0.30912,-0.57534,-0.29099,-0.05362,0.81112,0.19207,0.93112,-0.11642,0.29755,-0.13417,0.15136,-0.58505,-0.73966,0
-0.59084,-1.08886,-0.1525,-0.19171,-0.84338,-0.23777,-0.02539,-0.84015,-0.4681,1.59499,-0.67073,-1.4728,-0.50937,-1.27995,0.09746,-0.76819,-0.56316,-0.30729,-0.58505,-0.41543,0
-0.59084,1.05717,-0.1525,-0.2297,-0.73227,-0.24349,-0.14169,-0.48613,-0.57534,-0.29099,-0.57841,0.81112,0.19207,1.09048,0.41827,0.29755,-0.13417,-0.1903,-0.42563,-0.41543,0
0.82962,1.05717,0.26442,-0.07776,0.57325,0.20833,-0.06416,-0.1321,1.03323,-0.49037,0.19662,0.81112,0.19207,0.64792,-1.08153,1.36329,3.29778,-0.09994,0.21206,0.28707,0
-0.59084,1.05717,-0.1525,-0.30567,-0.62116,-0.25492,-0.21921,-0.48613,-0.57534,-0.56042,-0.54683,0.81112,-0.50937,1.06259,0.57868,0.29755,-0.13417,-0.14806,-0.10678,0.15201,0
0.66251,-1.08886,0.26442,-0.07776,-0.37117,0.15971,-0.06416,-0.1321,1.03323,-0.09454,-0.33302,0.81112,1.59497,-1.27995,-0.94097,-0.76819,-0.56316,-0.2334,-0.58505,-0.47512,1
0.07761,0.34183,-0.1525,-0.00178,1.1288,-0.1291,-0.18045,0.92996,-0.14639,-0.12444,0.425,-0.33084,-0.50937,0.65474,-0.91845,-0.76819,-0.56316,0.16173,-0.10678,0.43574,0
-0.42373,-1.08886,-0.1525,-0.07776,-0.78783,-0.21203,0.0909,-0.84015,-0.25363,0.30174,-0.65616,-1.4728,-0.50937,-1.27995,0.95296,-0.76819,-0.56316,-0.30729,-0.58505,-0.41543,0
-0.6744,1.77252,-0.1525,-0.15373,-0.56561,-0.24635,0.01337,-0.66314,-0.57534,1.59499,-0.55411,-1.4728,-0.50937,1.15148,0.31133,0.29755,-0.13417,-0.09498,-0.2662,0.3412,0
-0.34017,-0.37351,-0.1525,-0.2297,-0.20451,-0.25492,-0.18045,-0.30912,-0.14639,-0.82985,-0.40105,0.81112,-0.50937,0.22597,0.00579,-0.76819,-0.56316,-0.11046,-0.10678,-0.09119,0
0.24473,0.34183,0.26442,-0.11574,0.10104,-0.01758,-0.14169,0.04491,-0.03915,-0.43607,-0.14595,0.81112,0.19207,0.57735,-0.68166,0.29755,-0.13417,-0.11881,-0.10678,-0.17222,1
-0.00594,-0.37351,0.47288,-0.00178,0.12882,-0.23491,0.12967,-0.66314,0.17532,-0.08525,0.78944,0.81112,0.19207,0.18414,-0.82749,-0.76819,-0.56316,0.35562,1.64687,1.75118,0
0.4954,-1.08886,-0.1525,-0.34366,1.29546,0.03103,-0.18045,-0.84015,0.06809,-0.48633,0.90849,0.35434,-0.50937,-1.27995,-0.77063,-0.76819,-0.56316,0.17594,0.37149,0.78619,0
-0.75795,-0.37351,0.05596,0.22613,-0.56561,-0.25492,0.28472,-0.1321,-0.68258,-1.63812,-0.43021,-1.4728,0.19207,0.91618,0.73908,-0.76819,-0.56316,0.34262,-0.58505,-0.98287,0
0.32828,0.34183,-0.1525,0.53002,0.2677,-0.12624,0.40102,0.75295,0.49704,-0.6374,0.07514,0.81112,1.59497,0.43132,-0.99331,0.29755,-0.13417,-0.05599,0.21206,0.56818,0
1.49808,-0.37351,21.1102,6.5698,0.8788,0.73449,6.79714,0.39893,1.14047,-0.28137,0.23064,0.81112,1.59497,-0.66944,-1.08992,0.29755,-0.13417,-0.15489,0.05264,-0.02412,0
1.91586,1.05717,-0.1525,-0.03977,1.60101,-0.1434,-0.21921,0.75295,2.21284,-0.46857,1.04454,0.81112,0.89352,0.33559,-1.25579,2.42902,1.15281,-0.05191,0.05264,0.61936,1
-0.59084,-1.08886,-0.1525,-0.34366,-0.59339,-0.23777,-0.18045,-0.84015,-0.4681,1.59499,-0.57112,-1.4728,-0.50937,-1.27995,0.57868,-0.76819,-0.56316,-0.17406,-0.42563,-0.41543,0
-0.34017,-1.08886,-0.1525,0.15016,-0.31562,-0.24063,0.05214,0.39893,-0.25363,-0.91965,-0.32088,0.81112,0.89352,-1.27995,0.18912,-0.76819,-0.56316,-0.05104,-0.2662,-0.25325,0
0.66251,1.05717,-0.1525,-0.11574,1.37879,0.03961,-0.21921,0.39893,0.60428,-0.13556,1.83172,0.81112,0.19207,0.78078,-0.7886,-0.76819,-0.56316,0.3693,-0.58505,-0.53493,0
-0.84151,0.34183,-0.1525,-0.38164,-0.89894,-0.25492,-0.21921,-0.84015,-0.78982,1.59499,-0.6683,-1.4728,-0.50937,1.22991,2.02234,-0.76819,-0.56316,-0.25529,-0.74447,-1.55031,0
-0.25661,1.77252,-0.1525,-0.03977,-0.31562,-0.25492,0.01337,-0.30912,-0.03915,-0.40646,-0.20183,-0.33084,-0.50937,0.83949,-0.48001,0.29755,1.15281,-0.00995,0.21206,1.00318,0
0.32828,-1.08886,-0.1525,-0.15373,-0.01007,-0.04046,-0.14169,-0.1321,0.28256,-0.18322,0.0144,0.12595,-0.50937,-1.27995,-1.02539,-0.76819,-0.56316,-0.08112,0.05264,0.18981,0
-0.42373,-1.08886,0.05596,-0.11574,-0.34339,-0.21203,-0.10292,-0.1321,-0.57534,-0.34488,-0.28443,-1.4728,-0.50937,-1.27995,-0.65111,-0.76819,-0.56316,0.0285,-0.10678,-0.03717,0
-0.59084,0.34183,-0.1525,-0.30567,-0.4545,-0.24349,-0.21921,-0.48613,-0.57534,-0.02157,-0.41077,0.81112,-0.50937,1.04167,1.0599,1.36329,0.29483,0.03391,-0.42563,-0.41543,0
-0.34017,-1.08886,-0.1525,0.18815,-0.76005,-0.19487,0.36225,-0.84015,-0.14639,1.59499,-0.66345,-1.4728,-0.50937,-1.27995,2.02234,-0.76819,-0.56316,-0.30729,-0.58505,-0.41543,1
-0.75795,-1.08886,-0.1525,-0.34366,-0.73227,-0.25206,-0.18045,-0.84015,-0.68258,1.59499,-0.56383,-1.4728,-0.50937,-1.27995,0.09746,-0.76819,-0.56316,-0.00833,-0.58505,-0.98287,0
-0.92507,-1.08886,-0.1525,-0.38164,-0.95449,-0.25492,-0.18045,-1.01716,-0.89706,1.59499,-0.56383,-1.4728,-0.50937,-1.27995,-1.82742,-0.76819,-0.56316,-0.30729,-0.74447,-1.55031,0
