$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,<$bug
0.19904,0.80582,-0.25597,0.39277,0.68656,-0.05383,-0.24109,1.51314,-0.12827,1.48924,0.30586,-1.40926,-0.57931,1.10028,-0.93526,1.88352,1.51277,0.41189,-0.54778,-0.32516,0
0.07912,1.54424,-0.25597,-0.29166,-0.16811,-0.09932,-0.49971,0.36559,0.23119,-0.33051,-0.19707,0.77618,-0.57931,1.37468,0.90113,-0.5439,-0.46148,-0.32232,-0.54778,-0.34203,0
-0.46052,2.28266,1.04274,0.11899,0.05573,-0.11946,-0.3273,0.87561,-0.55963,1.48924,-0.1482,-1.40926,-0.57931,1.70684,2.14228,-0.5439,-0.46148,1.06095,-0.54778,-0.69646,0
-0.58044,-0.67101,-0.25597,0.73498,-0.6158,-0.1217,1.39684,-0.52695,-0.55963,1.48924,-0.38627,-1.40926,-0.57931,-0.79353,2.14228,-0.5439,-0.46148,-0.61472,-0.54778,-0.22393,0
-0.46052,0.80582,-0.25597,-0.22322,-0.33091,-0.1217,-0.41351,0.36559,-0.41584,-0.27996,-0.26487,0.0477,1.33321,1.44577,-0.22181,-0.5439,-0.46148,0.195,-0.54778,-0.69646,0
-0.46052,-0.67101,-0.25597,-0.49699,-0.55475,-0.1217,-0.15489,-0.52695,-0.41584,-0.78545,-0.35631,0.77618,-0.57931,-0.79353,0.72383,-0.5439,-0.46148,-0.44603,-0.54778,-0.69646,0
-0.10076,-0.67101,3.64015,-0.01789,-0.39196,-0.10081,0.01753,-0.52695,0.01551,-0.40633,-0.3169,0.77618,0.37695,-0.79353,-0.69462,-0.5439,-0.46148,-0.48726,-0.54778,-0.53895,0
-0.22068,-0.67101,1.04274,-0.49699,-0.37161,-0.10604,-0.3273,-0.52695,-0.12827,1.48924,-0.32005,-1.40926,-0.57931,-0.79353,1.1291,-0.5439,-0.46148,-0.44121,-0.54778,-0.42653,0
-0.16072,-0.67101,-0.25597,-0.08634,-0.08672,-0.10081,-0.06868,-0.52695,-0.34395,1.48924,-0.07568,-1.40926,-0.57931,-0.79353,0.94546,-0.5439,-0.46148,0.18657,-0.28893,-0.22393,0
-0.52048,-0.67101,-0.25597,-0.01789,-0.59545,-0.12095,0.36235,-0.39945,-0.48773,1.48924,-0.38469,-1.40926,-0.57931,-0.79353,1.07844,-0.5439,-0.46148,-0.61472,-0.54778,-0.22393,0
-0.40056,-0.67101,-0.25597,-0.42855,-0.45301,-0.1217,-0.15489,-0.52695,-0.34395,-1.03819,-0.33424,0.77618,0.37695,-0.79353,0.0146,-0.5439,-0.46148,-0.37855,-0.54778,-0.57837,0
-0.40056,-0.67101,-0.25597,-0.36011,-0.43266,-0.11722,-0.15489,-0.27194,-0.34395,1.48924,-0.28852,-1.40926,-0.57931,-0.79353,-0.69462,-0.5439,-0.46148,-0.11708,-0.28893,0.13051,0
0.01916,-0.67101,-0.25597,0.11899,-0.39196,-0.08068,0.44856,-0.27194,0.0874,-0.02722,-0.35631,-1.40926,0.37695,-0.79353,0.09971,-0.5439,-0.46148,-0.59018,-0.54778,-0.3528,0
-0.40056,0.06741,-0.25597,-0.36011,-0.43266,-0.11872,-0.41351,0.11058,-0.48773,-0.5327,-0.34527,0.77618,0.37695,0.48607,0.0146,-0.5439,-0.46148,-0.42916,-0.54778,-0.9328,0
-0.3406,0.06741,-0.25597,-0.15478,0.15748,-0.11872,-0.3273,0.36559,-0.27206,-0.5327,-0.02838,0.77618,1.33321,1.32059,0.44014,0.66981,0.19661,0.86977,-0.54778,-0.50748,0
0.01916,-0.67101,-0.25597,-0.56544,-0.24951,-0.12095,-0.3273,-0.27194,0.1593,-0.86127,-0.28221,0.77618,0.37695,-0.79353,-0.7591,-0.5439,-0.46148,-0.44909,-0.54778,-0.3528,0
-0.28064,-0.67101,2.99079,-0.22322,-0.4937,-0.11648,-0.06868,-0.14444,-0.20016,-0.48215,-0.3437,0.77618,0.37695,-0.79353,-0.22181,-0.5439,-0.46148,-0.50226,-0.54778,-0.46027,0
-0.52048,-0.67101,0.39338,-0.36011,-0.55475,-0.12095,-0.24109,-0.14444,-0.48773,1.48924,-0.37523,-1.40926,-0.57931,-0.79353,0.54652,-0.5439,-0.46148,-0.5135,-0.54778,-0.9328,0
0.31896,-0.67101,-0.25597,-0.08634,0.40167,-0.06949,-0.3273,0.6206,0.1593,-0.78545,-0.06464,0.77618,-0.57931,-0.79353,-0.91626,-0.5439,-0.46148,-0.2204,0.48763,0.39633,0
-0.40056,-0.67101,-0.25597,0.05055,-0.55475,-0.11722,0.44856,-0.14444,-0.34395,1.48924,-0.38154,-1.40926,-0.57931,-0.79353,0.0146,-0.5439,-0.46148,-0.61472,-0.54778,-0.22393,1
0.67871,1.54424,-0.25597,-0.29166,0.09643,-0.00162,-0.49971,0.36559,0.95011,-0.18608,-0.00473,0.77618,-0.57931,1.11027,-0.56567,1.88352,0.85469,-0.29114,-0.54778,-0.28844,0
-0.22068,-0.67101,-0.25597,-0.15478,-0.39196,-0.1217,0.10373,-0.14444,-0.12827,-0.78545,-0.32478,0.77618,0.37695,-0.79353,-0.28935,-0.5439,-0.46148,-0.46531,-0.54778,-0.42653,0
-0.40056,-0.67101,-0.25597,-0.36011,-0.29021,-0.1217,-0.15489,-0.52695,-0.48773,-0.5327,-0.2964,-0.31654,0.37695,-0.79353,1.43305,-0.5439,-0.46148,-0.17612,-0.28893,-0.57837,0
-0.52048,-0.67101,-0.25597,-0.49699,-0.45301,-0.12095,-0.41351,-0.14444,-0.48773,1.48924,-0.32005,-1.40926,-0.57931,-0.79353,0.0146,0.66981,0.19661,0.07692,1.00534,3.32043,0
0.07912,0.06741,-0.25597,-0.15478,-0.20881,-0.09634,-0.15489,0.11058,0.23119,-0.37187,-0.15135,0.77618,1.33321,0.41872,-0.76555,0.66981,4.80318,-0.24922,-0.28893,-0.34203,0
-0.40056,0.06741,-0.25597,-0.42855,-0.51405,-0.11872,-0.41351,-0.01693,-0.48773,-0.5327,-0.35473,0.77618,0.37695,0.48607,0.0146,-0.5439,-0.46148,-0.47976,-0.54778,-0.9328,0
0.01916,-0.67101,-0.25597,0.32432,-0.31056,-0.09858,0.70718,-0.01693,-0.05638,-0.33051,-0.26644,0.41194,2.28947,-0.79353,-1.00668,-0.5439,-0.46148,-0.43069,-0.54778,-0.48168,0
-0.52048,-0.67101,-0.25597,0.25588,-0.59545,-0.12095,0.79339,-0.52695,-0.48773,1.48924,-0.38469,-1.40926,-0.57931,-0.79353,2.14228,-0.5439,-0.46148,-0.61472,-0.54778,-0.22393,0
-0.3406,3.02107,-0.25597,-0.22322,-0.00532,-0.11872,-0.49971,0.49309,-0.27206,-0.78545,-0.21757,0.77618,-0.57931,1.65318,-0.12724,0.66981,0.19661,0.07354,-0.28893,-0.22393,0
1.57811,1.54424,-0.25597,0.39277,1.21564,0.25571,-0.49971,1.64064,1.59714,-0.17044,0.58965,0.77618,-0.57931,0.81586,-0.35918,1.88352,0.85469,-0.09679,-0.54778,-0.26221,0
0.13908,3.02107,-0.25597,0.39277,0.60516,-0.068,-0.41351,-0.52695,0.1593,-0.5327,0.21126,0.77618,-0.57931,1.56168,-1.22927,4.31093,3.48702,0.33515,0.48763,0.32133,0
-0.52048,0.06741,-0.25597,-0.56544,-0.55475,-0.12095,-0.41351,-0.27194,-0.48773,1.48924,-0.37208,-1.40926,-0.57931,1.33914,0.72383,-0.5439,-0.46148,-0.47976,-0.54778,-0.9328,0
0.13908,0.06741,-0.25597,-0.08634,0.03538,-0.08291,0.01753,-0.01693,0.30308,-1.03819,-0.06306,0.77618,1.33321,0.35811,-0.91285,0.66981,0.19661,-0.11902,0.48763,-0.00588,0
-0.58044,-0.67101,-0.25597,-0.36011,-0.6158,-0.1217,-0.15489,-0.27194,-0.55963,1.48924,-0.38627,-1.40926,-0.57931,-0.79353,2.14228,-0.5439,-0.46148,-0.61472,-0.54778,-0.22393,0
0.259,-0.67101,-0.25597,0.18744,-0.22916,-0.08515,0.53477,-0.01693,0.44686,-0.38312,-0.18761,0.77618,1.33321,-0.79353,-1.00668,-0.5439,-0.46148,-0.37855,-0.54778,-0.60204,0
-0.3406,-0.67101,-0.25597,-0.08634,0.34062,-0.11424,-0.41351,0.6206,-0.34395,1.48924,0.38311,-1.40926,-0.57931,-0.79353,-0.77568,-0.5439,-0.46148,2.65115,2.55846,3.17865,0
0.55879,-0.67101,-0.25597,1.76163,-0.22916,0.02001,2.2589,0.23808,0.80633,1.48924,-0.35631,-1.40926,-0.57931,-0.79353,-0.57051,-0.5439,-0.46148,-0.61472,-0.54778,-0.22393,0
-0.28064,-0.67101,-0.25597,-0.36011,0.13713,-0.112,-0.3273,-0.01693,-0.27206,-1.24038,-0.10406,0.77618,-0.57931,-0.79353,0.72383,-0.5439,-0.46148,0.35807,-0.54778,-0.69646,0
-0.16072,2.28266,-0.25597,-0.36011,-0.06637,-0.1217,-0.49971,0.23808,-0.05638,-0.60491,-0.21442,0.77618,-0.57931,1.57095,-0.16271,0.66981,0.85469,-0.19721,-0.54778,-0.40115,0
-0.3406,-0.67101,0.39338,-0.01789,-0.41231,-0.1217,0.27615,-0.52695,-0.27206,-0.975,-0.3232,0.77618,0.37695,-0.79353,-0.12724,-0.5439,-0.46148,-0.3853,-0.54778,-0.50748,0
-0.58044,-0.67101,-0.25597,-0.36011,-0.6158,-0.1217,-0.15489,-0.27194,-0.55963,1.48924,-0.38627,-1.40926,-0.57931,-0.79353,2.14228,-0.5439,-0.46148,-0.61472,-0.54778,-0.22393,0
-0.3406,-0.67101,-0.25597,-0.42855,-0.45301,-0.11573,-0.41351,-0.01693,-0.41584,-0.40633,-0.34212,0.77618,0.37695,-0.79353,0.0146,-0.5439,-0.46148,-0.45952,-0.28893,-0.50748,0
0.07912,-0.67101,-0.25597,0.39277,0.54411,-0.07247,0.53477,-0.52695,0.1593,0.11064,0.15924,0.77618,-0.57931,-0.79353,-1.33293,-0.5439,-0.46148,0.32433,0.22878,0.60304,0
-0.40056,-0.67101,-0.25597,-0.49699,-0.4937,-0.1217,-0.41351,-0.14444,-0.34395,-1.03819,-0.33897,0.77618,1.33321,-0.79353,-0.25136,-0.5439,-0.46148,-0.40385,-0.28893,-0.22393,0
-0.22068,-0.67101,-0.25597,-0.08634,0.58481,-0.10604,-0.3273,-0.52695,-0.20016,1.48924,1.08785,-1.40926,-0.57931,-0.79353,-0.89726,-0.5439,-0.46148,3.86284,2.04075,5.64964,1
-0.0408,0.06741,1.69209,-0.42855,-0.20881,-0.1217,-0.15489,-0.52695,0.01551,-1.54367,-0.25699,0.77618,0.37695,1.68443,0.0146,-0.5439,-0.46148,-0.3718,-0.54778,-1.35812,0
-0.28064,0.06741,1.69209,-0.42855,-0.37161,-0.1217,-0.24109,-0.27194,-0.20016,-1.24038,-0.26802,0.77618,-0.57931,0.74199,-0.16271,0.66981,0.19661,-0.22673,1.00534,0.72128,0
-0.3406,0.06741,0.39338,-0.49699,-0.45301,-0.11424,-0.24109,-0.39945,-0.27206,1.48924,-0.33897,-1.40926,-0.57931,1.12587,0.0146,0.66981,0.85469,-0.43928,-0.54778,-0.79103,0
0.85859,1.54424,1.04274,0.05055,0.40167,0.05283,-0.3273,0.7481,0.95011,-0.21677,0.3232,0.77618,0.37695,1.04307,-0.6237,0.66981,0.19661,-0.05466,2.2996,0.45659,1
-0.40056,0.80582,-0.25597,-0.63388,-0.47335,-0.11722,-0.3273,-0.52695,-0.34395,0.47827,-0.35473,0.77618,-0.57931,1.76567,0.72383,-0.5439,-0.46148,-0.47976,-0.80663,-1.64167,0
1.27831,1.54424,-0.25597,0.25588,1.11389,0.13786,-0.49971,1.38563,1.30957,-0.19655,0.65271,0.77618,-0.57931,0.90333,-0.6237,1.88352,1.51277,0.03369,-0.54778,-0.26816,0
-0.3406,2.28266,-0.25597,-0.49699,-0.26986,-0.11573,-0.41351,-0.52695,-0.34395,-0.78545,-0.26487,0.77618,-0.57931,1.70474,0.54652,1.88352,0.85469,-0.13563,-0.03007,-0.22393,0
0.13908,-0.67101,2.99079,0.66654,0.03538,-0.08888,0.9658,0.11058,-0.20016,-0.7012,-0.13243,0.77618,0.37695,-0.79353,-1.31292,0.66981,0.19661,-0.23581,0.48763,0.10329,0
-0.10076,0.06741,-0.25597,-0.01789,-0.06637,-0.10529,-0.15489,0.49309,-0.12827,-0.78545,-0.18761,0.77618,0.37695,-0.47363,-1.04924,0.66981,0.19661,-0.17987,-0.28893,-0.22393,0
11.65134,-0.67101,-0.25597,9.76949,11.22752,15.03859,6.74166,11.9686,12.23718,-0.07376,12.3747,0.72867,6.1145,-0.79353,-1.82104,-0.5439,-0.46148,0.67623,4.37043,1.36678,1
-0.52048,1.54424,-0.25597,-0.63388,-0.26986,-0.1217,-0.41351,-0.39945,-0.48773,-1.54367,-0.22703,0.77618,-0.57931,1.72439,0.72383,0.66981,0.19661,1.03846,-0.03007,0.48494,0
-0.52048,-0.67101,1.69209,-0.22322,-0.5344,-0.12095,-0.24109,0.11058,-0.48773,1.48924,-0.36419,-1.40926,-0.57931,-0.79353,0.54652,-0.5439,-0.46148,-0.39542,-0.54778,-0.9328,1
-0.46052,-0.67101,-0.25597,-0.01789,-0.18846,-0.11946,-0.49971,-0.52695,-0.41584,1.48924,-0.22861,-1.40926,-0.57931,-0.79353,-0.34001,-0.5439,-0.46148,0.4874,-0.28893,0.2486,0
-0.3406,-0.67101,-0.25597,0.18744,-0.20881,-0.1217,0.44856,-0.14444,-0.27206,-1.54367,-0.2696,0.77618,-0.57931,-0.79353,-0.41093,-0.5439,-0.46148,-0.14913,-0.28893,-0.22393,0
-0.46052,-0.67101,-0.25597,-0.22322,-0.22916,-0.12095,-0.3273,-0.52695,-0.41584,-1.54367,-0.14347,0.77618,-0.57931,-0.79353,-0.22181,-0.5439,-0.46148,1.0722,0.22878,1.19381,0
0.01916,-0.67101,-0.25597,-0.01789,-0.14776,-0.10902,0.10373,-0.01693,0.0874,-0.72479,-0.21915,0.77618,-0.57931,-0.79353,-0.43672,-0.5439,-0.46148,-0.33561,-0.28893,0.03382,0
-0.52048,-0.67101,-0.25597,-0.15478,-0.39196,-0.12095,-0.41351,0.49309,-0.55963,1.48924,-0.29482,-1.40926,-0.57931,-0.79353,0.0146,-0.5439,-0.46148,0.34682,-0.54778,-0.9328,0
-0.16072,0.06741,-0.25597,0.25588,0.42202,-0.10976,-0.41351,-0.52695,-0.27206,-0.5327,0.14032,0.77618,0.37695,1.07665,-0.11838,0.66981,0.85469,0.75168,-0.28893,-0.22393,0
-0.10076,-0.67101,-0.25597,-0.49699,-0.41231,-0.10081,-0.24109,-0.39945,0.01551,-0.21677,-0.29325,0.77618,1.33321,-0.79353,-0.0642,-0.5439,-0.46148,-0.43853,-0.28893,-0.06642,0
-0.46052,-0.67101,-0.25597,-0.42855,-0.00532,-0.11946,-0.41351,-0.52695,-0.41584,1.48924,-0.03626,-1.40926,-0.57931,-0.79353,0.25101,-0.5439,-0.46148,1.85943,1.26419,5.91958,0
-0.46052,-0.67101,-0.25597,0.11899,-0.16811,-0.1217,-0.15489,0.87561,-0.48773,-0.02722,-0.07095,0.77618,2.28947,-0.79353,0.36921,-0.5439,-0.46148,1.54454,0.74649,3.08409,0
-0.58044,-0.67101,-0.25597,-0.22322,-0.6158,-0.1217,0.01753,-0.52695,-0.55963,1.48924,-0.38627,-1.40926,-0.57931,-0.79353,2.14228,-0.5439,-0.46148,-0.61472,-0.54778,-0.22393,0
0.01916,2.28266,1.04274,-0.36011,-0.06637,-0.08515,-0.3273,-0.52695,0.0874,-0.33051,-0.23807,0.77618,-0.57931,1.57325,-0.27554,1.88352,0.85469,-0.36015,-0.28893,-0.09506,0
-0.22068,1.54424,-0.25597,-0.29166,-0.10707,-0.1217,-0.49971,0.36559,-0.12827,-0.61695,-0.15924,0.77618,-0.57931,1.53649,-0.59331,-0.5439,-0.46148,0.03595,-0.54778,-0.42653,0
-0.16072,-0.67101,-0.25597,-0.15478,-0.20881,-0.10081,-0.15489,0.11058,-0.05638,1.48924,-0.16554,-1.40926,-0.57931,-0.79353,-0.78328,-0.5439,-0.46148,-0.05382,0.74649,2.25712,0
0.67871,1.54424,-0.25597,-0.15478,0.46272,-0.01057,-0.49971,0.6206,0.66254,-0.25288,0.4919,0.77618,-0.57931,1.11027,0.14355,-0.5439,-0.46148,0.195,2.55846,1.25832,0
