$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,<$bug
-0.55093,-0.9057,-0.36962,-0.63811,-0.56579,-0.15537,-0.36789,-0.71406,-0.43692,-1.30501,-0.27808,-0.71111,-0.13038,-0.96909,0.57868,-0.75606,-0.59075,0.56377,-0.13999,0.30003,0
-0.17838,0.21816,-0.36962,-0.72045,-0.19256,-0.15537,-0.46034,-0.71406,0.1461,-0.85113,-0.37207,-1.03538,-0.13038,1.13005,-0.58675,0.67206,1.38812,-0.59624,-0.37857,-0.33108,0
-0.3274,-0.9057,0.18157,-0.47344,-0.56579,-0.12146,-0.27544,-0.38862,-0.78674,1.64524,-0.45979,-1.03538,-0.58271,-0.96909,-0.0547,-0.75606,-0.59075,-0.83131,-0.37857,-0.36432,0
-0.25289,-0.9057,0.73276,-0.06175,-0.53469,-0.10789,0.09435,-0.38862,-0.78674,1.64524,-0.45822,-1.03538,-0.58271,-0.96909,-0.13071,-0.75606,-0.59075,-0.83395,-0.37857,-0.34535,0
-0.3274,0.21816,-0.36962,-0.06175,-0.00595,-0.15537,-0.36789,0.75043,-0.08711,-0.47289,-0.33134,-1.03538,0.77428,0.51266,-0.43474,-0.75606,-0.59075,-0.3458,-0.37857,-0.36432,1
-0.3274,0.21816,-0.36962,-0.72045,-0.25477,-0.15537,-0.55279,-0.55134,-0.08711,-1.3731,-0.33291,1.23452,-0.13038,0.51266,0.70536,0.67206,-0.09603,-0.3458,-0.25928,-0.09855,1
-0.62544,-0.9057,-0.36962,-0.30876,-0.62799,-0.15537,-0.18299,-0.06317,-0.67013,-0.20812,-0.3846,-1.03538,0.77428,-0.96909,1.46543,-0.75606,-0.59075,0.05367,-0.37857,-0.63002,1
1.23729,0.21816,-0.36962,0.76162,1.20705,0.22218,0.64905,0.91315,1.77856,-0.32218,0.22474,1.23452,-0.58271,0.01874,-1.48714,2.10017,2.37756,-0.28434,0.93362,0.24096,1
-0.62544,2.46588,-0.36962,-0.72045,-0.6591,-0.15311,-0.46034,-0.71406,-0.67013,1.64524,-0.45352,-1.03538,-0.58271,1.76644,1.08539,0.67206,-0.09603,-0.64694,-0.25928,-0.23144,1
-0.40191,-0.9057,-0.36962,-0.22643,-0.59689,-0.15537,0.1868,-0.87678,-0.78674,-1.33338,-0.31724,-1.03538,-0.58271,-0.96909,0.55335,-0.75606,-0.59075,-0.17864,-0.37857,-0.70973,0
0.19416,-0.9057,-0.36962,5.61952,-0.09925,-0.15537,6.75068,-0.87678,0.37931,-1.33338,-0.24675,-1.03538,-0.58271,-0.96909,-0.61014,0.67206,-0.09603,-0.48101,0.21788,-0.04745,1
-0.62544,-0.9057,0.73276,-0.30876,-0.28587,-0.15537,-0.36789,-0.06317,-0.67013,-1.53196,-0.3705,1.23452,-0.13038,-0.96909,1.08539,-0.75606,-0.59075,0.3118,-0.37857,-0.63002,0
-0.17838,0.21816,-0.36962,0.43227,-0.09925,-0.15537,0.46415,0.09955,-0.08711,-1.30501,-0.31724,1.23452,-0.13038,0.90259,-0.89621,2.10017,0.39869,-0.4303,-0.0207,0.0675,1
-0.25289,1.34202,0.73276,-0.55578,-0.13036,-0.12598,-0.36789,-0.55134,-0.43692,-0.14193,-0.1841,0.66704,-0.58271,0.75962,-0.28272,0.67206,0.39869,0.04577,-0.37857,-0.45918,1
-0.69995,2.46588,-0.36962,2.07902,-0.7213,-0.15537,2.77537,-0.87678,-0.67013,1.64524,-0.46606,-1.03538,-0.58271,1.9944,2.60553,-0.75606,-0.59075,-0.70225,-0.49786,-1.0286,0
0.11965,0.21816,-0.36962,-0.14409,0.24287,-0.0785,-0.55279,0.58771,-0.20371,-0.59324,0.23571,1.23452,-0.58271,1.65377,-0.66276,0.67206,1.88284,0.49924,-0.13999,-0.23144,0
-0.47642,-0.9057,-0.36962,0.43227,-0.59689,-0.1418,0.83394,-0.38862,-0.43692,0.05664,-0.45039,-1.03538,0.32195,-0.96909,1.84546,-0.75606,-0.59075,-0.76678,-0.37857,-0.43073,0
-0.25289,-0.9057,-0.36962,-0.55578,-0.25477,-0.14406,-0.46034,-0.2259,-0.20371,-0.47289,-0.30315,1.23452,0.32195,-0.96909,-0.16329,-0.75606,-0.59075,-0.32824,-0.25928,-0.00369,1
-0.40191,-0.9057,0.73276,0.02058,-0.59689,-0.13276,0.1868,-0.2259,-0.55353,1.64524,-0.46136,-1.03538,-0.58271,-0.96909,0.17331,-0.75606,-0.59075,-0.82763,-0.37857,-0.39087,0
0.71573,-0.9057,1.28396,3.8081,0.33618,0.24252,4.25456,-0.06317,1.42875,-0.11058,-0.17157,0.09957,-0.13038,-0.96909,-0.62475,-0.75606,-0.59075,-0.53447,-0.37857,-0.27129,1
0.79024,0.21816,0.73276,-0.06175,0.67831,0.08879,-0.27544,0.42499,0.96233,-0.06912,0.80589,-0.27875,-0.13038,-0.25785,-0.72926,-0.75606,-0.59075,0.5269,-0.25928,-0.23144,1
-0.40191,-0.9057,2.38634,-0.06175,-0.59689,-0.14632,0.27925,-0.71406,-0.20371,-0.73766,-0.44413,1.23452,-0.58271,-0.96909,1.69345,-0.75606,-0.59075,-0.75388,-0.37857,-0.39087,1
-0.47642,1.34202,-0.36962,-0.55578,-0.34807,-0.14632,-0.46034,-0.38862,-0.55353,-0.20812,-0.35797,-1.03538,-0.58271,1.33585,-0.0547,0.67206,0.39869,-0.22288,-0.37857,-0.63002,0
-0.3274,1.34202,-0.36962,-0.55578,-0.47248,-0.12146,-0.46034,-0.38862,-0.08711,1.64524,-0.42533,-1.03538,-0.58271,0.8546,1.08539,0.67206,0.8934,-0.69611,-0.37857,-0.36432,1
-0.25289,0.21816,-0.36962,-0.14409,-0.16146,-0.14406,-0.36789,0.42499,-0.43692,-0.26696,-0.1747,-1.03538,1.22661,-0.12238,-0.68809,-0.75606,-0.59075,0.07211,0.45646,0.33797,0
-0.55093,0.21816,-0.36962,-0.47344,-0.59689,-0.14858,-0.46034,-0.2259,-0.43692,1.64524,-0.44569,-1.03538,-0.58271,0.51266,1.08539,-0.75606,-0.59075,-0.66538,-0.37857,-0.49713,0
-0.69995,0.21816,-0.36962,0.2676,-0.7213,-0.15537,0.46415,-0.38862,-0.78674,1.64524,-0.45666,-1.03538,-0.13038,1.9944,2.60553,-0.75606,-0.59075,-0.51788,-0.49786,-1.0286,0
-0.25289,-0.9057,0.18157,0.18526,0.6472,-0.15537,-0.36789,1.07587,0.02949,-0.43507,0.08533,1.23452,0.32195,-0.96909,-0.54332,-0.75606,-0.59075,0.9571,-0.37857,-0.34535,1
0.56671,-0.9057,-0.36962,1.58499,0.42949,-0.15537,2.03578,-0.38862,1.19554,-0.23927,0.20281,0.8562,0.32195,-0.96909,-0.01,-0.75606,-0.59075,-0.01393,0.09859,0.91998,0
0.11965,-0.9057,-0.36962,-0.63811,-0.41028,-0.00616,-0.27544,-0.87678,0.61252,1.64524,-0.45509,-1.03538,-0.58271,-0.96909,0.70536,-0.75606,-0.59075,-0.84975,-0.37857,-0.23144,1
-0.40191,-0.9057,-0.36962,-0.47344,-0.41028,-0.15537,-0.18299,-0.71406,-0.78674,-0.45398,-0.32508,-1.03538,0.32195,-0.96909,0.47734,-0.75606,-0.59075,-0.23763,-0.37857,-0.39087,0
-0.40191,2.46588,-0.36962,-0.22643,-0.16146,-0.15537,-0.36789,0.09955,-0.78674,-0.53908,0.13546,1.23452,0.32195,1.50049,-0.47274,0.67206,-0.09603,1.95271,0.09859,0.56572,1
0.93926,-0.9057,-0.36962,1.66733,0.98933,0.30356,1.75844,0.09955,1.31214,-0.04766,0.41115,-0.53096,-0.58271,-0.96909,-0.94365,-0.75606,-0.59075,0.00478,-0.13999,0.14984,1
-0.69995,-0.9057,-0.36962,0.67928,-0.7524,-0.15537,1.11129,-0.71406,-0.67013,1.64524,-0.47232,-1.03538,-0.58271,-0.96909,2.60553,-0.75606,-0.59075,-0.84975,-0.37857,-0.23144,0
-0.10387,-0.9057,-0.36962,-0.14409,0.80272,-0.12372,-0.27544,0.09955,-0.20371,-0.41497,0.17462,0.66704,0.32195,-0.96909,-0.57046,-0.75606,-0.59075,0.77682,-0.0207,-0.23144,0
-0.3274,0.21816,-0.36962,0.10292,-0.41028,-0.15311,-0.46034,0.91315,-0.08711,-0.51525,-0.20289,1.23452,2.13128,1.76197,-0.35873,-0.75606,-0.59075,0.11513,0.21788,0.16714,0
1.83337,0.21816,-0.36962,0.43227,2.42004,0.56129,-0.27544,1.72676,2.47819,-0.23927,0.88108,0.98231,-0.58271,1.07181,-1.25995,0.67206,4.35644,0.01522,-0.13999,-0.18592,1
-0.17838,1.34202,-0.36962,-0.72045,-0.06815,-0.09659,-0.55279,-0.55134,-0.08711,-0.05683,-0.23109,-1.03538,-0.58271,1.73893,0.32533,-0.75606,-0.59075,-0.1814,-0.37857,-0.53037,1
-0.62544,-0.9057,-0.36962,-0.47344,-0.62799,-0.15537,-0.46034,-0.06317,-0.55353,0.32141,-0.42533,-1.03538,1.22661,-0.96909,1.08539,-0.75606,-0.59075,-0.42569,-0.37857,-0.63002,0
0.04514,0.21816,-0.36962,0.02058,0.36728,-0.14858,-0.27544,0.75043,-0.08711,-0.32916,-0.03372,-1.03538,0.77428,0.21631,-0.98579,-0.75606,-0.59075,0.03188,0.09859,0.20341,0
-0.40191,-0.9057,0.18157,-0.22643,-0.59689,-0.13276,0.0019,-0.38862,-0.78674,1.64524,-0.46136,-1.03538,-0.58271,-0.96909,0.17331,-0.75606,-0.59075,-0.82763,-0.37857,-0.39087,0
-0.10387,0.21816,-0.36962,-0.06175,0.02516,-0.15537,-0.27544,0.42499,0.1461,-1.03552,-0.24989,-1.03538,0.32195,0.80901,-0.94145,2.10017,1.38812,-0.30893,0.09859,0.03426,1
-0.25289,1.34202,-0.36962,-0.30876,-0.13036,-0.13502,-0.36789,0.09955,-0.08711,-0.29638,-0.28592,-0.27875,-0.13038,1.12279,-0.43474,2.10017,0.8934,-0.2703,0.21788,0.33797,1
-0.55093,-0.9057,0.73276,-0.47344,-0.6591,-0.14858,-0.18299,-0.55134,-0.67013,1.64524,-0.46449,-1.03538,-0.58271,-0.96909,1.08539,-0.75606,-0.59075,-0.81288,-0.37857,-0.49713,0
0.11965,0.21816,-0.36962,-0.14409,0.42949,-0.15537,-0.46034,0.42499,0.49591,-0.80987,0.278,1.23452,0.32195,0.64736,-0.90978,2.10017,0.39869,0.57606,1.05292,1.09719,1
0.26867,1.34202,-0.36962,-0.47344,0.11846,-0.03555,-0.46034,-0.2259,-0.08711,-0.43216,0.33126,1.23452,-0.13038,0.63614,-0.43474,0.67206,1.38812,0.43822,1.17221,0.79347,1
-0.3274,-0.9057,2.38634,0.67928,-0.19256,-0.12598,1.11129,-0.71406,-0.20371,0.05664,-0.28748,-0.27875,-0.58271,-0.96909,0.78137,-0.75606,-0.59075,-0.17372,-0.37857,-0.49713,1
-0.25289,0.21816,-0.36962,0.2676,0.14957,-0.15537,-0.36789,1.2386,-0.32032,-1.13481,-0.26085,-1.03538,0.32195,0.51266,-0.6519,-0.75606,-0.59075,-0.18074,-0.37857,-0.34535,0
0.26867,1.34202,-0.36962,-0.30876,0.18067,-0.15537,-0.46034,0.26227,0.61252,-0.79876,-0.1888,1.23452,-0.13038,0.71022,-1.05908,2.10017,0.39869,-0.41253,0.21788,-0.00369,1
-0.55093,-0.9057,0.18157,0.2676,-0.6591,-0.15537,0.64905,-0.71406,-0.43692,-0.47289,-0.43473,-0.27875,-0.13038,-0.96909,0.70536,-0.75606,-0.59075,-0.61621,-0.37857,-0.49713,1
-0.55093,1.34202,-0.36962,0.02058,-0.37917,-0.15311,-0.46034,0.75043,-0.43692,0.05664,-0.33604,1.23452,-0.13038,1.00657,0.47734,0.67206,0.8934,0.18273,-0.13999,0.30003,1
-0.55093,-0.9057,2.93754,1.42032,-0.62799,-0.14858,1.75844,-0.38862,-0.43692,1.64524,-0.45039,-1.03538,-0.58271,-0.96909,1.84546,-0.75606,-0.59075,-0.70225,-0.37857,-0.49713,1
0.19416,-0.9057,-0.36962,0.51461,-0.34807,0.02097,0.46415,0.42499,0.61252,0.12283,-0.44256,-1.03538,-0.13038,-0.96909,-0.0072,-0.75606,-0.59075,-0.83557,-0.37857,-0.29274,1
0.56671,-0.9057,3.48873,2.40836,-0.09925,0.17696,3.14517,-0.87678,1.19554,-0.06795,0.01797,1.23452,-0.58271,-0.96909,-0.81477,-0.75606,-0.59075,-0.24952,-0.37857,-0.27576,1
0.19416,-0.9057,2.93754,0.43227,-0.19256,0.00289,0.83394,-0.71406,0.49591,-0.3736,-0.28435,1.23452,-0.58271,-0.96909,1.55313,-0.75606,-0.59075,-0.55476,-0.25928,-0.23144,1
-0.62544,2.46588,-0.36962,-0.22643,-0.50358,-0.15311,-0.36789,0.09955,-0.78674,1.64524,-0.37364,-1.03538,-0.58271,1.85328,0.70536,0.67206,-0.09603,0.29336,-0.37857,-0.63002,1
-0.55093,0.21816,-0.36962,-0.55578,-0.59689,-0.15537,-0.36789,-0.38862,-0.43692,-1.00242,-0.40496,-1.03538,0.77428,0.51266,0.17331,-0.75606,-0.59075,-0.38267,-0.13999,0.03426,0
0.26867,-0.9057,0.18157,1.00863,0.11846,-0.0039,0.3717,2.70309,0.61252,-0.10629,-0.16217,-0.27875,4.84526,-0.96909,-0.11317,-0.75606,-0.59075,-0.39409,-0.37857,-0.34535,1
-0.62544,-0.9057,-0.36962,-0.72045,-0.6902,-0.15311,-0.55279,-0.55134,-0.55353,1.64524,-0.46292,-1.03538,-0.58271,-0.96909,1.46543,-0.75606,-0.59075,-0.75757,-0.37857,-0.63002,0
1.90788,-0.9057,-0.36962,1.00863,1.61138,0.05262,1.11129,-0.06317,0.1461,-0.29782,1.98228,0.15361,-0.13038,-0.96909,-1.12097,0.67206,-0.09603,0.69795,-0.0207,0.01217,1
0.4922,0.21816,0.73276,-0.55578,0.24287,-0.06042,-0.27544,-0.71406,0.37931,-0.42738,0.27487,0.38331,-0.58271,0.65605,-0.57725,0.67206,1.88284,0.13285,0.45646,0.00301,0
-0.40191,0.21816,-0.36962,-0.72045,-0.53469,-0.13728,-0.36789,-0.87678,-0.43692,-0.73766,-0.33291,-1.03538,-0.58271,1.14769,0.09731,0.67206,0.39869,-0.24501,-0.13999,-0.07201,0
1.16278,-0.9057,-0.36962,0.18526,1.02043,-0.15537,-0.55279,1.2386,1.77856,-0.98548,0.65238,1.23452,1.22661,-0.96909,-1.11295,-0.75606,-0.59075,0.11891,-0.25928,-0.10883,1
-0.40191,0.21816,-0.36962,-0.63811,-0.19256,-0.15537,-0.46034,-0.55134,-0.20371,-0.93623,-0.31724,-1.03538,-0.58271,0.51266,0.17331,0.67206,0.39869,-0.16389,-0.37857,-0.39087,0
-0.55093,-0.9057,1.28396,0.02058,-0.6591,-0.14858,0.3717,-0.71406,-0.78674,1.64524,-0.46449,-1.03538,-0.58271,-0.96909,0.57868,-0.75606,-0.59075,-0.81288,-0.37857,-0.49713,0
0.04514,-0.9057,-0.36962,0.59695,-0.44138,-0.03103,0.0019,1.07587,0.49591,1.64524,-0.45666,-1.03538,-0.58271,-0.96909,-0.75258,-0.75606,-0.59075,-0.84975,-0.37857,-0.23144,1
-0.47642,0.21816,-0.36962,-0.55578,-0.62799,-0.15537,-0.46034,-0.38862,-0.43692,-0.47289,-0.37207,0.47788,-0.13038,1.33585,0.21675,-0.75606,-0.59075,-0.31507,-0.0207,0.56572,0
0.64122,-0.9057,1.28396,1.50266,-0.00595,0.22218,1.85088,-0.38862,1.31214,-0.00219,0.0634,1.23452,-0.13038,-0.96909,-0.81477,-0.75606,-0.59075,-0.22677,-0.37857,-0.31538,1
0.71573,0.21816,-0.36962,-0.14409,0.6472,0.07523,-0.36789,0.42499,1.07893,-0.61224,0.23727,1.23452,0.32195,0.25718,-1.37057,2.10017,1.38812,-0.05511,0.33717,0.40629,1
-0.47642,-0.9057,-0.36962,-0.72045,-0.25477,-0.1418,-0.36789,-0.87678,-0.32032,1.64524,-0.24362,-1.03538,-0.58271,-0.96909,-0.43474,-0.75606,-0.59075,0.46851,-0.37857,-0.43073,1
-0.62544,0.21816,-0.36962,-0.3911,-0.6591,-0.15311,-0.18299,-0.55134,-0.78674,1.64524,-0.4128,-1.03538,-0.58271,1.76644,1.08539,0.67206,0.8934,-0.16757,-0.0207,0.56572,1
-0.3274,1.34202,-0.36962,-0.63811,-0.22366,-0.13954,-0.46034,-0.55134,-0.32032,-0.18165,-0.29845,0.09957,-0.58271,1.10536,-0.13071,0.67206,0.39869,-0.22288,-0.37857,-0.63002,1
0.19416,0.21816,-0.36962,-0.22643,-0.09925,-0.06946,-0.09055,-0.38862,0.37931,-0.48613,0.22631,-1.03538,-0.13038,0.83017,-0.97764,0.67206,1.38812,0.35293,0.45646,0.87231,0
-0.02937,-0.9057,-0.36962,-0.30876,0.14957,-0.15537,-0.46034,0.09955,-0.08711,-0.61998,0.00074,1.23452,0.77428,-0.96909,-0.91249,-0.75606,-0.59075,0.20855,-0.0207,0.24686,0
-0.3274,-0.9057,-0.36962,0.2676,-0.59689,-0.12146,0.7415,-0.87678,-0.08711,1.64524,-0.46449,-1.03538,-0.58271,-0.96909,-0.24472,-0.75606,-0.59075,-0.84975,-0.37857,-0.23144,1
-0.25289,-0.9057,1.28396,-0.14409,-0.53469,-0.10789,0.0019,-0.2259,-0.78674,0.05664,-0.45039,-1.03538,-0.13038,-0.96909,-0.39131,-0.75606,-0.59075,-0.81288,-0.37857,-0.34535,0
-0.02937,0.21816,0.18157,-0.72045,-0.41028,-0.11693,-0.46034,-0.71406,0.1461,-0.6494,-0.1841,0.66704,-0.58271,0.96858,-0.31313,0.67206,1.88284,-0.2192,-0.37857,-0.31115,0
-0.47642,-0.9057,-0.36962,-0.47344,-0.47248,-0.14632,-0.09055,-0.87678,-0.78674,0.44361,-0.00709,-1.03538,-0.58271,-0.96909,0.07197,-0.75606,-0.59075,1.62084,-0.0207,0.36643,0
2.0569,2.46588,-0.36962,1.58499,2.23343,1.09482,1.48109,0.75043,2.47819,-0.04186,0.66804,-0.10072,-0.13038,1.0667,-1.21535,0.67206,0.39869,-0.19571,0.21788,-0.00066,1
0.4922,0.21816,-0.36962,-0.22643,0.08736,-0.15537,-0.36789,0.09955,1.19554,1.64524,0.28113,-1.03538,-0.58271,1.13403,-0.55396,0.67206,2.37756,0.15887,-0.0207,-0.32518,1
-0.3274,-0.9057,0.18157,-0.63811,-0.28587,-0.15537,-0.46034,-0.55134,-0.78674,-0.79061,-0.19506,1.23452,-0.13038,-0.96909,0.83204,-0.75606,-0.59075,0.18888,-0.13999,0.03426,1
-0.40191,0.21816,-0.36962,-0.06175,-0.06815,-0.1418,-0.46034,0.75043,-0.55353,-0.26108,-0.1841,-1.03538,0.77428,0.21631,-0.43474,-0.75606,-0.59075,0.44086,-0.37857,-0.5503,1
-0.62544,-0.9057,-0.36962,-0.22643,-0.7213,-0.15311,0.1868,-0.87678,-0.55353,1.64524,-0.47075,-1.03538,-0.58271,-0.96909,2.60553,-0.75606,-0.59075,-0.84975,-0.37857,-0.23144,0
-0.62544,2.46588,0.18157,-0.72045,-0.6591,-0.15311,-0.46034,-0.71406,-0.67013,1.64524,-0.45979,-1.03538,-0.58271,1.76644,1.08539,0.67206,-0.09603,-0.72069,-0.37857,-0.63002,0
-0.3274,0.21816,-0.36962,-0.30876,-0.34807,-0.12146,-0.27544,-0.06317,-0.20371,1.64524,-0.3846,-1.03538,-0.58271,1.12279,-0.43474,2.10017,0.8934,-0.53632,-0.13999,-0.09855,1
-0.10387,0.21816,-0.36962,0.10292,-0.13036,-0.10111,-0.36789,1.07587,-0.20371,-0.07574,-0.21229,-1.03538,2.13128,0.10855,-0.71976,-0.75606,-0.59075,-0.23927,0.21788,0.56572,0
0.11965,1.34202,-0.36962,-0.06175,0.5539,-0.15537,-0.18299,0.26227,0.49591,-0.80987,-0.01649,1.23452,-0.58271,0.83017,-0.92335,2.10017,0.39869,0.00451,0.33717,0.30003,1
-0.40191,-0.9057,0.18157,-0.30876,-0.59689,-0.13276,-0.09055,-0.55134,-0.78674,1.64524,-0.46136,-1.03538,-0.58271,-0.96909,-0.13071,-0.75606,-0.59075,-0.82763,-0.37857,-0.39087,0
-0.62544,-0.9057,-0.36962,0.51461,-0.56579,-0.15311,1.01884,-0.87678,-0.55353,1.64524,-0.44099,-1.03538,-0.58271,-0.96909,0.32533,-0.75606,-0.59075,-0.49944,-0.25928,-0.23144,1
-0.47642,1.34202,-0.36962,-0.22643,-0.41028,-0.14632,-0.46034,0.26227,-0.43692,-0.47289,-0.38773,1.23452,-0.58271,1.57105,0.32533,0.67206,-0.09603,-0.38882,-0.25928,-0.23144,1
1.08827,-0.9057,-0.36962,-0.63811,0.30508,0.28774,-0.36789,-0.55134,0.37931,0.00659,0.66804,0.57016,-0.58271,-0.96909,-0.97764,-0.75606,-0.59075,0.12816,-0.13999,-0.00823,0
0.4922,-0.9057,-0.36962,-0.30876,0.86492,-0.06946,-0.27544,0.09955,0.2627,-0.31214,0.66178,0.91025,0.77428,-0.96909,-1.05229,-0.75606,-0.59075,0.6556,0.21788,0.19058,1
0.04514,0.21816,-0.36962,-0.72045,-0.00595,-0.15537,-0.46034,-0.71406,0.49591,-0.97595,-0.32038,-1.03538,-0.13038,0.89681,-0.84932,0.67206,1.88284,-0.56481,-0.37857,-0.3039,0
-0.17838,-0.9057,-0.36962,-0.80279,-0.00595,-0.10563,-0.46034,-0.87678,-0.08711,-0.85113,-0.27652,1.23452,-0.58271,-0.96909,-1.14051,-0.75606,-0.59075,-0.31046,0.09859,0.0675,1
-0.62544,0.21816,-0.36962,-0.55578,-0.6902,-0.15311,-0.27544,-0.71406,-0.55353,0.05664,-0.44882,-1.03538,-0.58271,-0.96909,2.03548,-0.75606,-0.59075,-0.61007,-0.49786,-1.0286,1
-0.3274,1.34202,-0.36962,-0.72045,-0.19256,-0.12146,-0.36789,-0.87678,-0.32032,0.24727,-0.18566,-1.03538,-0.58271,1.43875,0.32533,0.67206,-0.09603,0.21346,1.17221,1.22999,1
-0.55093,-0.9057,0.18157,-0.3911,-0.6591,-0.14858,-0.09055,-0.71406,-0.78674,1.64524,-0.46449,-1.03538,-0.58271,-0.96909,2.60553,-0.75606,-0.59075,-0.81288,-0.37857,-0.49713,0
0.93926,-0.9057,-0.36962,1.66733,3.1976,-0.0672,-0.18299,4.00486,-0.78674,-0.24053,2.5039,0.9726,3.9406,-0.96909,-1.18224,-0.75606,-0.59075,2.11945,0.21788,-0.16208,1
-0.02937,1.34202,-0.36962,-0.63811,-0.06815,-0.15537,-0.46034,-0.55134,0.1461,-0.34051,-0.24989,0.09957,-0.58271,0.62664,-0.63742,2.10017,0.39869,-0.37407,-0.25928,-0.47058,0
4.88825,-0.9057,-0.36962,3.47875,4.97044,4.3616,1.11129,6.6084,-0.78674,-0.03676,3.96695,-0.10509,4.84526,-0.96909,-1.63625,-0.75606,-0.59075,0.45929,2.24582,0.57624,1
-0.17838,1.34202,-0.36962,-0.55578,-0.13036,-0.13728,-0.55279,-0.2259,0.02949,-1.07807,-0.29218,1.23452,-0.13038,-0.08004,0.0403,2.10017,0.39869,-0.36116,-0.25928,-0.23144,1
-0.62544,-0.9057,-0.36962,-0.80279,-0.56579,-0.15311,-0.55279,-0.71406,-0.55353,1.64524,-0.41593,-1.03538,-0.58271,-0.96909,1.46543,-0.75606,-0.59075,-0.20445,-0.13999,0.16714,0
-0.47642,0.21816,1.83515,-0.06175,-0.59689,-0.15537,0.27925,-0.71406,-0.55353,-1.00242,-0.43943,1.23452,-0.58271,1.14769,1.46543,-0.75606,-0.59075,-0.69304,-0.37857,-0.63002,1
-0.55093,-0.9057,-0.36962,-0.88513,-0.53469,-0.14858,-0.55279,-0.87678,-0.67013,0.05664,-0.43159,-1.03538,-0.58271,-0.96909,-0.43474,-0.75606,-0.59075,-0.56705,-0.25928,-0.23144,0
-0.69995,-0.9057,0.73276,0.10292,-0.7213,-0.15537,0.5566,-0.87678,-0.78674,1.64524,-0.46136,-1.03538,-0.58271,-0.96909,2.60553,-0.75606,-0.59075,-0.73913,-0.49786,-1.0286,0
-0.3274,0.21816,-0.36962,0.02058,-0.22366,-0.13502,0.3717,-0.71406,-0.20371,-1.21424,-0.37207,1.23452,-0.58271,1.20414,-0.43474,0.67206,-0.09603,-0.4933,-0.13999,-0.09855,1
-0.17838,-0.9057,-0.36962,-0.55578,-0.19256,-0.15084,-0.46034,-0.38862,-0.08711,-1.24828,-0.29218,1.23452,0.32195,-0.96909,-0.38723,-0.75606,-0.59075,-0.37038,-0.25928,-0.23144,0
-0.3274,-0.9057,2.38634,-0.47344,-0.22366,-0.14406,-0.09055,-0.87678,-0.67013,-0.5788,-0.33604,0.09957,-0.58271,-0.96909,1.23741,-0.75606,-0.59075,-0.35809,-0.37857,-0.63002,0
0.79024,-0.9057,-0.36962,-0.3911,0.89602,0.06619,-0.27544,0.09955,0.2627,-0.31668,0.32343,1.23452,1.67895,-0.96909,-1.02418,-0.75606,-0.59075,-0.01042,-0.13999,-0.00369,1
