$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,<$bug
-0.10294,0.15461,-0.10604,0.14723,0.09856,-0.15512,0.15721,-0.02475,-0.04709,0.06519,0.04819,-0.8278,-0.31959,0.86591,-0.12454,0.76304,1.25076,0.13228,1.33643,0.74522,1
0.16991,1.33285,-0.10604,-0.31284,0.58473,-0.04183,-0.24051,-0.24578,0.18853,-1.37369,0.19558,1.33991,-0.31959,1.33602,-0.9056,2.56658,2.0716,0.13808,-0.09133,-0.00089,0
-0.17115,0.15461,-0.10604,-0.2106,-0.27956,-0.14833,-0.18369,-0.13527,-0.20417,-0.37372,-0.28622,0.10122,-0.31959,0.60347,-0.56878,0.76304,0.84034,-0.26252,-0.22112,-0.0896,1
-0.64864,0.15461,-0.10604,-0.26172,-0.52264,-0.21857,-0.24051,-0.13527,-0.75394,-0.31122,-0.29256,1.33991,0.0728,0.446,0.11578,0.76304,-0.39092,0.1555,-0.09133,0.0565,1
0.85204,0.15461,0.03773,10.42201,0.63875,0.02387,11.74791,-0.24578,1.05246,-0.8387,0.47928,0.84444,-0.31959,-0.29501,-0.42033,0.76304,-0.39092,0.05416,0.42786,0.46266,1
-0.51221,1.33285,-0.10604,-0.26172,-0.57666,-0.19364,-0.18369,-0.24578,-0.51832,0.37626,-0.4146,-1.13748,-0.31959,1.62699,-0.20465,0.76304,-0.39092,-0.38919,-0.35092,-0.47914,0
-0.37579,2.51108,0.46907,0.04499,-0.3876,-0.17778,0.32766,-0.57732,-0.2827,-1.07013,-0.35913,1.33991,-0.31959,1.42079,-0.12454,0.76304,-0.39092,-0.31002,-0.22112,-0.40264,0
-0.64864,1.33285,-0.10604,-0.36396,-0.63068,-0.21403,-0.24051,-0.35629,-0.59686,0.62626,-0.4352,-1.13748,-0.31959,1.89468,0.59643,0.76304,0.42992,-0.40819,-0.35092,-0.86179,1
-0.37579,1.33285,-0.10604,-0.26172,-0.41461,-0.16872,-0.07006,-0.4668,-0.36124,-0.26658,0.00381,-0.51813,0.0728,1.70572,-0.15888,0.76304,-0.39092,0.40568,-0.09133,-0.05828,1
0.64741,0.15461,-0.10604,-0.15948,0.23361,-0.22763,-0.29733,0.19627,0.7383,-0.48877,0.06245,1.03024,2.03471,-0.04607,-0.58778,0.76304,0.84034,-0.15898,-0.22112,-0.21302,1
-0.58043,1.33285,-0.10604,-0.36396,-0.63068,-0.21857,-0.12687,-0.57732,-0.51832,-0.9362,-0.41777,1.33991,-0.31959,1.84569,1.07708,-1.0405,-0.80134,-0.37399,-0.35092,-0.9077,0
-0.64864,-1.02363,-0.10604,-0.15948,-0.36059,-0.22763,-0.18369,-0.02475,-0.6754,-1.87368,-0.27988,1.33991,-0.31959,-1.12865,0.59643,-1.0405,-0.80134,0.2125,-0.22112,0.0565,0
-0.37579,-1.02363,-0.10604,6.28143,3.66376,-0.17325,-0.24051,14.12086,-0.51832,-0.53443,1.12116,0.10122,-0.31959,-1.12865,-0.68029,-1.0405,-0.80134,2.64463,15.87357,14.63429,1
-0.30758,0.15461,-0.10604,-0.26172,-0.46863,-0.14606,-0.18369,-0.24578,-0.20417,0.23564,-0.36864,-0.31168,-0.31959,-0.18386,-0.56069,-1.0405,-0.80134,-0.35541,-0.35092,-0.37711,0
0.37455,0.15461,-0.10604,-0.10837,0.12557,-0.05316,-0.24051,0.19627,0.42415,-0.4501,0.01808,0.92702,0.0728,0.10858,-0.58411,0.76304,0.84034,-0.11851,-0.22112,-0.22137,1
-0.58043,0.15461,-0.10604,-0.10837,-0.3876,-0.20497,-0.07006,-0.13527,-0.51832,1.87622,-0.38449,-1.13748,-0.31959,0.62096,0.59643,-1.0405,-0.80134,-0.26252,-0.35092,-0.35673,0
1.53417,-1.02363,-0.10604,0.914,3.06956,0.00801,-0.01324,2.07499,1.20953,-0.28667,1.58711,-0.05362,1.64233,-1.12865,-1.21045,-1.0405,-0.80134,0.38351,1.85561,1.45946,1
-0.58043,-1.02363,-0.10604,-0.10837,-0.17153,-0.2231,-0.29733,0.30679,-0.59686,-0.62371,-0.2783,-1.13748,0.0728,-1.12865,-0.07648,-1.0405,-0.80134,0.06176,0.42786,0.92887,1
-0.37579,-1.02363,-0.10604,-0.15948,-0.36059,-0.22763,-0.18369,-0.02475,-0.36124,-0.80228,-0.25136,1.33991,0.46518,-1.12865,0.39616,-1.0405,-0.80134,-0.10101,-0.09133,0.17129,1
1.1249,-1.02363,-0.10604,-0.36396,0.61174,0.52234,-0.12687,-0.57732,0.97392,-0.23579,0.76139,-1.13748,-0.31959,-1.12865,0.07573,-1.0405,-0.80134,0.13186,0.29806,1.35744,1
-0.71685,-1.02363,-0.10604,-0.41508,-0.25255,-0.22083,-0.29733,-0.35629,-0.75394,1.87622,-0.28622,-1.13748,-0.31959,-1.12865,-0.20465,-1.0405,-0.80134,0.42996,0.03847,1.05128,0
0.03349,-1.02363,-0.10604,0.09611,0.31464,-0.02144,0.38448,-0.57732,0.03145,0.1455,0.26215,1.33991,-0.31959,-1.12865,-0.58067,-1.0405,-0.80134,0.31113,0.81724,1.26992,1
0.78383,0.15461,-0.10604,-0.10837,0.36865,0.01708,-0.24051,0.19627,0.89538,-0.11236,0.22728,-0.23661,0.85756,-0.10976,-0.58917,0.76304,0.84034,-0.09632,-0.22112,-0.2098,1
0.57919,0.15461,-0.10604,-0.00613,0.09856,0.22326,-0.01324,-0.02475,0.65976,-0.53443,0.06087,0.72057,-0.31959,-0.01115,-0.71443,0.76304,0.84034,-0.1393,0.42786,0.66174,1
-0.64864,1.33285,-0.10604,-0.36396,-0.65769,-0.21403,-0.24051,-0.35629,-0.6754,0.62626,-0.43837,-1.13748,-0.31959,1.7784,1.19724,0.76304,0.0195,-0.42086,-0.35092,-0.63221,0
-0.03472,0.15461,-0.10604,-0.10837,-0.03648,-0.15059,-0.12687,-0.02475,0.10999,-0.27216,-0.18004,0.10122,-0.31959,0.80157,-0.25395,0.76304,1.25076,-0.17482,-0.35092,-0.24369,1
-0.30758,0.15461,-0.10604,-0.26172,-0.46863,-0.14606,-0.18369,-0.24578,-0.20417,0.23564,-0.36547,-1.13748,-0.31959,-0.18386,-0.56069,-1.0405,-0.80134,-0.34697,-0.35092,-0.37711,1
-0.85328,-1.02363,-0.10604,-0.31284,-0.79273,-0.22763,-0.12687,-0.4668,-0.83248,1.87622,-0.46215,-1.13748,-0.31959,-1.12865,2.99967,-1.0405,-0.80134,-0.49053,-0.35092,-0.17307,0
-0.10294,0.15461,-0.10604,-0.2106,-0.22554,-0.12793,-0.18369,-0.13527,-0.12563,-0.45326,-0.26879,0.51412,-0.31959,0.52099,-0.28476,0.76304,0.84034,-0.26252,-0.22112,-0.24956,1
-0.17115,0.15461,-0.10604,-0.15948,-0.25255,-0.14833,-0.18369,-0.02475,-0.20417,-0.37372,-0.29415,0.10122,-0.31959,0.60347,-0.56878,0.76304,0.84034,-0.27403,-0.22112,-0.25654,1
-0.23936,0.15461,-0.10604,-0.31284,-0.46863,-0.22083,-0.18369,-0.24578,-0.20417,-0.2765,-0.33218,-0.31168,-0.31959,0.446,-0.70819,0.76304,0.0195,-0.31319,-0.22112,-0.2649,0
-0.51221,-1.02363,0.61284,0.65841,-0.00947,-0.19364,0.04358,1.85396,-0.6754,1.87622,-0.13566,-1.13748,-0.31959,-1.12865,-0.20465,-1.0405,-0.80134,0.35818,0.42786,1.20436,0
-0.23936,0.15461,-0.10604,-0.2106,-0.30657,-0.13926,-0.18369,-0.13527,-0.2827,-0.31122,-0.31951,0.10122,-0.31959,0.69463,-0.26874,0.76304,0.84034,-0.29039,-0.22112,-0.2649,1
0.16991,0.15461,-0.10604,-0.05725,0.23361,-0.08715,-0.07006,-0.02475,0.18853,-0.27372,-0.01204,-0.14652,-0.31959,0.25705,-0.73394,0.76304,0.84034,-0.07251,-0.09133,0.11389,1
-0.444,0.15461,-0.10604,-0.31284,-0.60367,-0.18005,-0.18369,-0.24578,-0.36124,0.31376,-0.41301,0.10122,-0.31959,0.70844,-0.2962,0.76304,0.0195,-0.40729,-0.35092,-0.43542,0
-0.71685,-1.02363,-0.10604,1.37407,-0.57666,-0.22536,1.74809,-0.4668,-0.75394,-0.9362,-0.40509,1.33991,-0.31959,-1.12865,0.59643,-1.0405,-0.80134,-0.21185,-0.22112,-0.47914,1
-0.64864,3.68932,-0.10604,-0.41508,-0.60367,-0.21403,-0.24051,-0.4668,-0.59686,1.87622,-0.43203,-1.13748,-0.31959,2.02065,1.39751,-1.0405,-0.80134,-0.38919,-0.48071,-1.09136,0
1.05668,0.15461,-0.10604,-0.15948,0.5037,0.44757,-0.18369,-0.02475,1.20953,-0.43398,0.29068,0.92702,-0.31959,-0.21701,-0.97811,0.76304,0.84034,-0.10527,0.55765,0.87185,1
0.23813,0.15461,-0.10604,-0.10837,0.07156,-0.15512,-0.24051,0.19627,0.26707,-0.35028,-0.0786,0.27817,0.46518,0.20375,-0.58163,0.76304,0.84034,-0.16416,-0.22112,-0.22707,1
-0.444,-1.02363,-0.10604,0.3517,0.55772,-0.22083,-0.29733,1.3014,-0.43978,-1.71743,-0.01679,1.33991,0.0728,-1.12865,-0.3477,-1.0405,-0.80134,0.49752,0.29806,0.61399,1
-0.17115,0.15461,-0.10604,-0.2106,-0.27956,-0.14833,-0.18369,-0.13527,-0.20417,-0.37372,-0.28464,-1.13748,-0.31959,0.60347,-0.56878,0.76304,0.84034,-0.26022,-0.22112,-0.0896,1
-0.92149,-1.02363,-0.10604,-0.41508,-0.81974,-0.22763,-0.18369,-0.57732,-0.91102,1.87622,-0.44788,-1.13748,-0.31959,-1.12865,-1.80681,-1.0405,-0.80134,-0.49053,-0.48071,-1.09136,1
-0.444,1.33285,-0.10604,-0.26172,-0.36059,-0.22763,-0.18369,-0.24578,-0.43978,-0.20705,-0.27988,-0.31168,-0.31959,1.3049,-0.09021,0.76304,1.25076,-0.10689,-0.35092,-0.43542,0
-0.30758,-1.02363,-0.10604,0.04499,0.34165,-0.16419,-0.29733,0.63832,-0.43978,-0.58465,0.19558,1.33991,-0.31959,-1.12865,-0.20465,-1.0405,-0.80134,0.64953,1.20663,1.86755,0
-0.444,-1.02363,-0.10604,-0.31284,-0.11751,-0.22763,-0.24051,-0.24578,-0.51832,-1.71743,-0.27671,1.33991,0.46518,-1.12865,0.25311,-1.0405,-0.80134,-0.09603,0.03847,0.22051,1
-0.51221,-1.02363,-0.10604,-0.15948,-0.3876,-0.22536,-0.24051,0.08576,-0.59686,-0.31122,-0.23392,-0.31168,0.46518,-1.12865,0.59643,-1.0405,-0.80134,0.07105,0.29806,0.43915,0
-0.58043,1.33285,-0.10604,-0.31284,-0.36059,-0.20497,-0.18369,-0.35629,-0.59686,0.47001,-0.38132,-1.13748,-0.31959,1.8107,0.11578,0.76304,-0.39092,-0.25745,-0.35092,-0.72404,0
-0.78507,-1.02363,-0.10604,-0.10837,0.17959,-0.22536,-0.18369,0.08576,-0.75394,1.87622,-0.24343,-1.13748,-0.31959,-1.12865,0.59643,-1.0405,-0.80134,1.24489,-0.22112,-0.17307,1
-0.71685,-1.02363,-0.10604,-0.46619,-0.54965,-0.22083,-0.24051,-0.57732,-0.6754,1.87622,-0.07702,-1.13748,-0.31959,-1.12865,0.19589,-1.0405,-0.80134,1.54468,0.81724,4.1123,0
-0.58043,0.15461,-0.10604,0.30058,0.28763,-0.21403,-0.24051,1.19089,-0.75394,-0.46746,-0.17687,1.33991,0.46518,0.62096,0.83675,0.76304,-0.39092,0.39111,-0.09133,0.01059,1
0.30634,0.15461,-0.10604,-0.15948,0.26062,0.00575,-0.18369,-0.02475,0.34561,-0.28233,0.01332,-1.13748,0.0728,0.1544,-0.31146,0.76304,0.84034,-0.10207,-0.22112,0.03097,1
-0.85328,4.86755,-0.10604,-0.15948,-0.76572,-0.22763,0.04358,-0.4668,-0.83248,1.87622,-0.45422,-1.13748,-0.31959,2.02065,2.99967,-1.0405,-0.80134,-0.36386,-0.48071,-1.09136,0
2.28452,0.15461,-0.10604,-0.05725,0.88183,0.15076,-0.12687,0.08576,2.62323,-0.23921,0.71067,1.21604,4.38901,-0.51003,-0.59667,0.76304,0.84034,-0.12722,-0.09133,-0.15351,1
-0.444,-1.02363,-0.10604,0.09611,-0.03648,-0.22536,0.10039,0.08576,-0.83248,-1.87368,-0.05641,1.33991,0.0728,-1.12865,0.66509,-1.0405,-0.80134,0.41066,-0.22112,-0.43542,1
-0.64864,2.51108,-0.10604,-0.31284,-0.60367,-0.21403,-0.12687,-0.4668,-0.59686,1.87622,-0.43203,-1.13748,-0.31959,2.02065,1.39751,-1.0405,-0.80134,-0.38919,-0.48071,-1.09136,0
2.96664,0.15461,-0.10604,0.24946,1.53004,2.85837,0.49811,0.19627,0.42415,-0.13544,2.39858,1.33991,0.0728,-0.34132,-0.53162,0.76304,2.0716,0.28151,1.98541,1.22851,1
-0.51221,-1.02363,-0.10604,-0.31284,-0.22554,-0.22763,-0.24051,-0.24578,-0.91102,-1.24869,-0.20539,1.33991,-0.31959,-1.12865,0.59643,-1.0405,-0.80134,0.15972,0.16826,1.05128,0
-0.17115,-1.02363,-0.10604,-0.26172,-0.25255,-0.20724,-0.18369,-0.24578,-0.04709,-1.40494,-0.31792,1.33991,-0.31959,-1.12865,0.37795,-1.0405,-0.80134,-0.30858,-0.35092,-0.50696,0
0.37455,0.15461,-0.10604,-0.2106,-0.00947,-0.01238,-0.24051,-0.02475,0.42415,-0.41538,0.04026,0.92702,-0.31959,0.10858,-0.33957,0.76304,0.84034,-0.09984,-0.22112,-0.22137,1
0.64741,0.15461,-0.10604,-0.10837,0.28763,-0.22763,-0.24051,0.19627,0.7383,-0.31638,0.0894,0.43904,1.64233,-0.04607,-0.76192,0.76304,0.84034,-0.14356,-0.22112,-0.21302,1
-0.58043,1.33285,-0.10604,-0.31284,-0.46863,-0.20497,-0.18369,-0.35629,-0.59686,0.47001,-0.40033,-1.13748,-0.31959,1.76871,0.11578,0.76304,-0.39092,-0.31826,-0.35092,-0.72404,0
-0.51221,1.33285,-0.10604,-0.26172,-0.54965,-0.19364,-0.18369,-0.24578,-0.51832,0.37626,-0.4146,-1.13748,-0.31959,1.62699,-0.20465,0.76304,-0.39092,-0.38919,-0.35092,-0.47914,0
-0.58043,-1.02363,-0.10604,-0.41508,-0.65769,-0.22763,-0.24051,-0.4668,-0.51832,-0.77996,-0.39558,1.33991,0.46518,-1.12865,0.11578,-1.0405,-0.80134,-0.31319,-0.35092,-0.35673,0
-0.51221,1.33285,-0.10604,-0.26172,-0.57666,-0.19364,-0.18369,-0.24578,-0.51832,0.37626,-0.4146,-1.13748,-0.31959,1.55409,-0.20465,-1.0405,-0.80134,-0.38919,-0.35092,-0.47914,0
-0.85328,-1.02363,-0.10604,-0.51731,-0.76572,-0.22763,-0.29733,-0.57732,-0.91102,1.87622,-0.45739,-1.13748,-0.31959,-1.12865,2.99967,-1.0405,-0.80134,-0.41453,-0.48071,-1.09136,0
-0.85328,3.68932,0.18151,-0.10837,-0.60367,-0.22763,-0.01324,-0.24578,-0.83248,1.87622,-0.41301,-1.13748,-0.31959,2.02065,2.99967,-1.0405,-0.80134,0.29484,-0.48071,-1.09136,0
-0.37579,0.15461,-0.10604,-0.26172,-0.41461,-0.16419,-0.24051,-0.13527,-0.43978,0.26912,-0.36864,-1.13748,-0.31959,0.90914,-0.24471,0.76304,0.84034,-0.32902,-0.22112,-0.28786,1
-0.30758,0.15461,-0.10604,0.04499,-0.0905,-0.21403,0.04358,-0.02475,-0.20417,-0.2331,-0.17845,-0.31168,-0.31959,1.08753,-0.09784,0.76304,1.25076,-0.01762,-0.22112,-0.07105,1
0.57919,0.15461,-0.10604,-0.2106,0.15258,0.21873,-0.18369,-0.13527,0.65976,-0.29209,0.02758,0.986,-0.31959,-0.01115,-0.60519,0.76304,0.42992,-0.16694,0.29806,0.41133,1
0.23813,0.15461,-0.10604,-0.15948,0.04455,-0.08262,-0.24051,0.08576,0.26707,-0.46746,-0.03581,0.84444,-0.31959,0.20375,-0.75666,0.76304,0.84034,-0.12094,-0.22112,-0.22707,1
-0.23936,1.33285,-0.10604,-0.2106,-0.46863,-0.22083,-0.18369,-0.13527,-0.12563,-0.51955,-0.35437,0.10122,-0.31959,0.34103,-0.36487,0.76304,0.0195,-0.34612,-0.35092,-0.35673,1
1.19311,0.15461,0.75662,0.30058,0.66575,0.07372,0.21403,0.30679,1.44515,-0.48482,0.44441,1.06465,0.85756,-0.48026,-0.87653,0.76304,0.0195,-0.05494,0.16826,-0.17307,1
-0.64864,-1.02363,-0.10604,-0.41508,-0.71171,-0.21403,-0.24051,-0.4668,-0.59686,1.87622,-0.45739,-1.13748,-0.31959,-1.12865,0.11578,-1.0405,-0.80134,-0.49053,-0.35092,-0.17307,1
-0.92149,-1.02363,-0.10604,-0.51731,-0.81974,-0.22763,-0.29733,-0.57732,-0.91102,1.87622,-0.45264,-1.13748,-0.31959,-1.12865,-1.80681,-1.0405,-0.80134,-0.49053,-0.48071,-1.09136,0
-0.37579,0.15461,-0.10604,-0.00613,0.82781,-0.17778,-0.07006,0.19627,-0.43978,-0.66835,0.68531,1.33991,-0.31959,-1.12865,-0.86268,-1.0405,-0.80134,1.77375,6.52826,6.02536,1
-0.30758,-1.02363,-0.10604,-0.00613,-0.57666,-0.14606,0.10039,-0.13527,-0.20417,1.87622,-0.44947,-1.13748,-0.31959,-1.12865,-0.29366,-1.0405,-0.80134,-0.49053,-0.35092,-0.17307,0
2.01166,-1.02363,-0.10604,-0.15948,1.61107,-0.22763,-0.01324,-0.35629,2.30908,0.00321,0.16547,-1.02977,0.0728,-1.12865,-0.35369,-1.0405,-0.80134,-0.30906,0.16826,0.01913,1
0.30634,0.15461,-0.10604,-0.15948,0.07156,-0.00332,-0.24051,0.08576,0.34561,-0.34536,-0.10238,0.986,0.0728,0.1544,-0.56069,0.76304,0.84034,-0.20481,-0.22112,-0.22413,1
-0.30758,0.15461,-0.10604,-0.05725,-0.36059,-0.15966,-0.12687,0.19627,-0.43978,-0.46746,-0.37656,1.33991,0.0728,0.53863,0.15138,0.76304,-0.39092,-0.36386,-0.35092,-0.27509,0
-0.64864,-1.02363,-0.10604,0.04499,-0.3876,-0.21403,-0.29733,0.63832,-0.59686,1.87622,-0.33218,-1.13748,-0.31959,-1.12865,-0.60519,-1.0405,-0.80134,0.00983,-0.35092,-0.40264,0
-0.23936,-1.02363,-0.10604,0.19834,-0.54965,-0.12567,0.49811,-0.57732,-0.12563,1.87622,-0.44788,-1.13748,-0.31959,-1.12865,0.11578,-1.0405,-0.80134,-0.49053,-0.35092,-0.17307,0
-0.444,-1.02363,-0.10604,-0.41508,-0.60367,-0.20724,-0.18369,-0.57732,-0.36124,-0.06123,-0.37022,0.34896,-0.31959,-1.12865,-0.09021,-1.0405,-0.80134,-0.33852,-0.35092,-0.30429,0
-0.78507,1.33285,-0.10604,-0.36396,-0.71171,-0.22536,-0.24051,-0.35629,-0.75394,1.87622,-0.44471,-1.13748,-0.31959,2.02065,1.19724,-1.0405,-0.80134,-0.37652,-0.48071,-1.09136,0
-0.30758,0.15461,-0.10604,-0.26172,-0.46863,-0.14606,-0.18369,-0.24578,-0.20417,0.23564,-0.37181,-1.13748,-0.31959,-0.18386,-0.56069,-1.0405,-0.80134,-0.35541,-0.35092,-0.37711,0
-0.51221,-1.02363,-0.10604,-0.15948,-0.22554,-0.22083,-0.24051,0.08576,-0.43978,-0.46746,-0.28781,1.33991,0.46518,-1.12865,-0.20465,-1.0405,-0.80134,-0.06406,-0.35092,-0.32615,1
0.78383,0.15461,-0.10604,-0.10837,0.26062,0.01254,-0.18369,0.08576,1.05246,-0.46036,0.25264,1.1147,2.4271,-0.76527,-1.05914,-1.0405,-0.80134,-0.06896,0.55765,0.12078,1
-0.37579,-1.02363,-0.10604,-0.41508,-0.49563,-0.2095,-0.29733,-0.35629,-0.36124,-0.33354,-0.25928,-0.93103,-0.31959,-1.12865,1.28307,-1.0405,-0.80134,-0.14535,-0.35092,-0.51743,1
-0.58043,0.15461,-0.10604,0.3517,0.47669,-0.21403,-0.24051,1.3014,-0.75394,-0.15497,0.23204,0.51412,0.46518,0.62096,0.83675,0.76304,-0.39092,1.69331,0.03847,0.19424,1
-0.17115,0.15461,-0.10604,-0.2106,-0.25255,-0.1302,-0.18369,-0.13527,-0.20417,-0.18622,-0.30207,-0.31168,-0.31959,0.60347,-0.56878,0.76304,0.84034,-0.28785,-0.22112,-0.25654,1
0.51098,0.15461,-0.10604,-0.05725,0.39566,-0.01918,-0.24051,0.30679,0.58122,-0.14872,0.12268,-0.14652,0.46518,0.0261,-0.89129,0.76304,0.84034,-0.08759,-0.22112,-0.21678,1
-0.64864,2.51108,-0.10604,-0.36396,-0.60367,-0.21403,-0.18369,-0.4668,-0.59686,1.87622,-0.43203,-1.13748,-0.31959,2.02065,1.39751,-1.0405,-0.80134,-0.38919,-0.48071,-1.09136,0
-0.17115,-1.02363,-0.10604,-0.26172,-0.25255,-0.20724,-0.18369,-0.24578,-0.04709,-1.40494,-0.31792,1.33991,-0.31959,-1.12865,0.37795,-1.0405,-0.80134,-0.30858,-0.35092,-0.50696,0
-0.78507,-1.02363,-0.10604,-0.31284,-0.63068,-0.22763,-0.24051,-0.24578,-0.75394,-1.87368,-0.39083,1.33991,0.0728,-1.12865,1.79805,-1.0405,-0.80134,0.05416,-0.22112,-0.17307,0
-0.17115,0.15461,-0.10604,-0.2106,-0.22554,-0.14833,-0.24051,-0.02475,-0.20417,-0.37372,-0.27037,0.10122,-0.31959,0.60347,-0.32117,0.76304,0.84034,-0.23949,-0.22112,-0.25654,1
-0.78507,-1.02363,-0.10604,-0.36396,-0.41461,-0.22536,-0.29733,-0.24578,-0.75394,1.87622,-0.37498,-1.13748,-0.31959,-1.12865,0.59643,-1.0405,-0.80134,0.1935,-0.35092,-0.63221,0
-0.30758,0.15461,-0.10604,-0.26172,-0.46863,-0.14606,-0.18369,-0.24578,-0.20417,0.23564,-0.3623,-1.13748,-0.31959,-0.18386,-0.56069,-1.0405,-0.80134,-0.34134,-0.35092,-0.37711,0
-0.23936,0.15461,-0.10604,-0.26172,-0.44162,-0.12567,-0.18369,-0.24578,-0.12563,0.2096,-0.35754,-0.31168,-0.31959,-0.26975,-0.60519,-1.0405,-0.80134,-0.35372,-0.35092,-0.35673,1
-0.58043,1.33285,0.46907,-0.26172,-0.63068,-0.21857,-0.01324,-0.57732,-0.51832,-0.9362,-0.41777,1.33991,-0.31959,1.84569,1.07708,-1.0405,-0.80134,-0.37399,-0.35092,-0.9077,0
-0.92149,-1.02363,-0.10604,-0.31284,-0.81974,-0.22763,-0.07006,-0.57732,-0.91102,1.87622,-0.46373,-1.13748,-0.31959,-1.12865,-1.80681,-1.0405,-0.80134,-0.49053,-0.48071,-1.09136,0
-0.71685,-1.02363,-0.10604,-0.31284,-0.71171,-0.22083,-0.24051,-0.24578,-0.6754,1.87622,-0.45264,-1.13748,-0.31959,-1.12865,2.19859,-1.0405,-0.80134,-0.45675,-0.35092,-0.47914,1
0.03349,0.15461,-0.10604,-0.26172,-0.19853,-0.06223,-0.18369,-0.24578,0.03145,-0.39535,-0.27037,0.72057,-0.31959,0.37754,-0.2962,0.76304,0.84034,-0.30233,-0.35092,-0.30429,1
0.37455,0.15461,-0.10604,-0.15948,0.07156,0.042,-0.12687,-0.02475,0.42415,-0.35586,0.01649,0.986,-0.31959,0.10858,-0.58411,0.76304,0.84034,-0.12118,-0.22112,-0.17307,1
-0.58043,-1.02363,-0.10604,-0.46619,-0.41461,-0.22763,-0.29733,-0.4668,-0.6754,-1.87368,-0.32743,-1.13748,-0.31959,-1.12865,1.39751,-1.0405,-0.80134,-0.08518,-0.09133,0.3779,0
